MIMAT,name,logFC.merged,adj.P.Val.merged,TestStatistic.meta,adj.P.Val.meta,same_dir,consensus,curated
MIMAT0000066,hsa-let-7e-5p, 0.0828058,8.573e-01, 0.0745037,0.9864472, TRUE,FALSE,white
MIMAT0000069,hsa-miR-16-5p,-0.1038608,8.573e-01,-0.1841262,0.9687146, TRUE,FALSE,white
MIMAT0000096,hsa-miR-98-5p, 0.0851449,8.573e-01, 0.5266175,0.8613259, TRUE,FALSE,white
MIMAT0000424,hsa-miR-128-3p,-0.0476552,8.573e-01,-0.2631690,0.9645297, TRUE,FALSE,white
MIMAT0000703,hsa-miR-361-5p,-0.0356328,8.573e-01,-0.5194123,0.8613259, TRUE,FALSE,white
MIMAT0001080,hsa-miR-196b-5p,-0.0582015,8.573e-01, 0.0831923,0.9864472,FALSE,FALSE,white
MIMAT0003299,hsa-miR-630, 0.0378113,8.573e-01, 0.8524791,0.6988868, TRUE,FALSE,rejected
MIMAT0000086,hsa-miR-29a-3p,-0.0405478,8.578e-01,-1.2325481,0.5151989, TRUE,FALSE,white
MIMAT0004514,hsa-miR-29b-1-5p,-0.0277063,8.578e-01,-0.1202041,0.9821524, TRUE,FALSE,white
MIMAT0004594,hsa-miR-132-5p,-0.0222431,8.578e-01, 0.4496181,0.8799310,FALSE,FALSE,white
MIMAT0004597,hsa-miR-140-3p, 0.0422604,8.578e-01,-0.4896244,0.8663137,FALSE,FALSE,white
MIMAT0000455,hsa-miR-185-5p,-0.0346757,8.585e-01,-0.8725029,0.6903234, TRUE,FALSE,white
MIMAT0000755,hsa-miR-323-3p, 0.0079944,8.627e-01, 0.6682385,0.7902666, TRUE,FALSE,white
MIMAT0000077,hsa-miR-22-3p, 0.0433199,8.658e-01,-0.8447801,0.6988868,FALSE,FALSE,white
MIMAT0000245,hsa-miR-30d-5p, 0.0481991,8.766e-01,-0.0884247,0.9864472,FALSE,FALSE,white
MIMAT0004683,hsa-miR-362-3p, 0.0324682,8.766e-01,-0.0007295,0.9994179,FALSE,FALSE,white
MIMAT0004775,hsa-miR-502-3p, 0.0203048,8.766e-01,-0.2975676,0.9645297,FALSE,FALSE,white
MIMAT0004954,hsa-miR-543,-0.0089190,8.766e-01,-0.1729327,0.9687146, TRUE,FALSE,white
MIMAT0000062,hsa-let-7a-5p,-0.0625669,8.849e-01,-0.2549766,0.9645297, TRUE,FALSE,white
MIMAT0000689,hsa-miR-99b-5p, 0.0376372,8.863e-01, 0.0629834,0.9864472, TRUE,FALSE,white
MIMAT0003266,hsa-miR-598-3p, 0.0214056,8.863e-01, 0.5511166,0.8467679, TRUE,FALSE,rejected
MIMAT0000419,hsa-miR-27b-3p,-0.0359305,8.917e-01,-0.4219515,0.8918051, TRUE,FALSE,white
MIMAT0000688,hsa-miR-301a-3p, 0.0437146,8.917e-01,-0.1432676,0.9743191,FALSE,FALSE,white
MIMAT0000510,hsa-miR-320a,-0.0253527,9.126e-01,-0.4274748,0.8909240, TRUE,FALSE,rejected
MIMAT0000067,hsa-let-7f-5p,-0.0484835,9.262e-01, 0.1597765,0.9721014,FALSE,FALSE,white
MIMAT0000426,hsa-miR-132-3p,-0.0114992,9.426e-01, 0.0711717,0.9864472,FALSE,FALSE,white
MIMAT0000762,hsa-miR-324-3p,-0.0124322,9.539e-01,-0.4600992,0.8771432, TRUE,FALSE,white
MIMAT0005948,hsa-miR-664*,-0.0112353,9.539e-01, 0.8083924,0.7207738,FALSE,FALSE,rejected
MIMAT0000063,hsa-let-7b-5p, 0.0126626,9.565e-01,-1.3531692,0.4664042,FALSE,FALSE,white
MIMAT0000432,hsa-miR-141-3p, 0.0212258,9.565e-01, 0.3112328,0.9626936, TRUE,FALSE,white
MIMAT0004945,hsa-miR-744-5p,-0.0069607,9.565e-01,-0.0300884,0.9947657, TRUE,FALSE,white
MIMAT0000089,hsa-miR-31-5p, 0.0090047,9.734e-01,-0.5009931,0.8642309,FALSE,FALSE,white
MIMAT0003945,hsa-miR-765,-0.0046893,9.773e-01, 0.7471107,0.7489077,FALSE,FALSE,rejected
MIMAT0004558,hsa-miR-181a-2-3p,-0.0012239,9.954e-01,-0.2539940,0.9645297, TRUE,FALSE,white
MIMAT0000257,hsa-miR-181b-5p, 0.0007089,9.971e-01,-0.2457926,0.9645297,FALSE,FALSE,white
MIMAT0000278,hsa-miR-221-3p, 0.0006331,9.971e-01,-0.5836576,0.8375957,FALSE,FALSE,white
