MIMAT,name,logFC.merged,adj.P.Val.merged,TestStatistic.meta,adj.P.Val.meta,same_dir,consensus,curated
MIMAT0005865,hsa-miR-1202, 0.403324,4.747e-01, 0.562915,8.396e-01, TRUE,FALSE,rejected
MIMAT0000279,hsa-miR-222-3p,-0.286159,4.832e-01,-1.631668,4.351e-01, TRUE,FALSE,white
MIMAT0000737,hsa-miR-382-5p,-0.101002,4.864e-01,-1.122206,5.883e-01, TRUE,FALSE,white
MIMAT0002890,hsa-miR-299-5p,-0.142298,4.864e-01,-1.085466,6.133e-01, TRUE,FALSE,white
MIMAT0003163,hsa-miR-539-5p,-0.073390,4.864e-01,-0.838169,7.185e-01, TRUE,FALSE,white
MIMAT0004514,hsa-miR-29b-1-5p,-0.109425,5.078e-01,-0.908165,6.880e-01, TRUE,FALSE,white
MIMAT0003299,hsa-miR-630,-0.138311,5.202e-01, 0.377996,8.695e-01,FALSE,FALSE,rejected
MIMAT0002876,hsa-miR-505-3p,-0.101650,5.245e-01,-1.306156,5.228e-01, TRUE,FALSE,white
MIMAT0004951,hsa-miR-887-3p,-0.130777,5.245e-01,-0.679325,7.866e-01, TRUE,FALSE,white
MIMAT0000420,hsa-miR-30b-5p,-0.200839,5.248e-01,-0.598921,8.270e-01, TRUE,FALSE,white
MIMAT0004697,hsa-miR-151-5p, 0.204686,5.248e-01, 0.721083,7.734e-01, TRUE,FALSE,white
MIMAT0000068,hsa-miR-15a-5p, 0.214414,5.482e-01, 0.439616,8.534e-01, TRUE,FALSE,white
MIMAT0000086,hsa-miR-29a-3p,-0.145364,5.482e-01,-2.052511,2.658e-01, TRUE,FALSE,white
MIMAT0000418,hsa-miR-23b-3p, 0.184228,5.482e-01, 0.332116,8.769e-01, TRUE,FALSE,white
MIMAT0000078,hsa-miR-23a-3p, 0.173018,5.564e-01, 0.065455,9.824e-01, TRUE,FALSE,white
MIMAT0003221,hsa-miR-557, 0.075111,5.564e-01, 1.466985,4.752e-01, TRUE,FALSE,purple
MIMAT0000263,hsa-miR-199b-5p,-0.269836,5.631e-01,-0.593472,8.277e-01, TRUE,FALSE,white
MIMAT0000617,hsa-miR-200c-3p, 0.230617,5.631e-01, 0.903113,6.880e-01, TRUE,FALSE,white
MIMAT0001639,hsa-miR-409-3p,-0.093956,5.631e-01,-1.331034,5.218e-01, TRUE,FALSE,white
MIMAT0004571,hsa-miR-200b-5p,-0.155412,5.631e-01,-0.750494,7.694e-01, TRUE,FALSE,white
MIMAT0004493,hsa-miR-20a-3p,-0.123203,5.960e-01,-0.882471,6.900e-01, TRUE,FALSE,white
MIMAT0000097,hsa-miR-99a-5p,-0.245653,5.992e-01,-0.886503,6.900e-01, TRUE,FALSE,white
MIMAT0000703,hsa-miR-361-5p,-0.108713,5.992e-01,-0.964976,6.716e-01, TRUE,FALSE,white
MIMAT0000752,hsa-miR-328-3p,-0.030931,5.992e-01,-0.572052,8.396e-01, TRUE,FALSE,white
MIMAT0000755,hsa-miR-323-3p, 0.027074,5.992e-01, 1.039471,6.231e-01, TRUE,FALSE,white
MIMAT0001080,hsa-miR-196b-5p, 0.168993,5.992e-01, 1.176860,5.600e-01, TRUE,FALSE,white
MIMAT0002171,hsa-miR-410-3p,-0.083681,5.992e-01,-0.734637,7.698e-01, TRUE,FALSE,white
MIMAT0002176,hsa-miR-485-3p,-0.031450,5.992e-01,-0.756713,7.680e-01, TRUE,FALSE,white
MIMAT0002821,hsa-miR-181d-5p,-0.124717,5.992e-01,-0.683071,7.866e-01, TRUE,FALSE,white
MIMAT0004599,hsa-miR-143-5p,-0.057066,5.992e-01,-0.860561,7.038e-01, TRUE,FALSE,white
MIMAT0004775,hsa-miR-502-3p,-0.079692,5.992e-01,-0.905357,6.880e-01, TRUE,FALSE,white
MIMAT0004776,hsa-miR-505-5p, 0.077236,5.992e-01, 0.532231,8.439e-01, TRUE,FALSE,white
MIMAT0005949,hsa-miR-664,-0.052113,5.992e-01,-0.810264,7.332e-01, TRUE,FALSE,rejected
MIMAT0000707,hsa-miR-363-3p, 0.251089,6.057e-01, 1.056024,6.168e-01, TRUE,FALSE,white
MIMAT0000092,hsa-miR-92a-3p,-0.156586,6.058e-01,-1.665807,4.351e-01, TRUE,FALSE,white
MIMAT0000271,hsa-miR-214-3p, 0.199979,6.087e-01,-0.190669,9.491e-01,FALSE,FALSE,white
MIMAT0005793,hsa-miR-320c,-0.131355,6.087e-01,-1.201195,5.558e-01, TRUE,FALSE,rejected
MIMAT0000064,hsa-let-7c-5p,-0.136621,6.346e-01,-2.078277,2.564e-01, TRUE,FALSE,white
MIMAT0000728,hsa-miR-375, 0.328169,6.346e-01, 1.059617,6.168e-01, TRUE,FALSE,white
