MIMAT,name,logFC.merged,adj.P.Val.merged,TestStatistic.meta,adj.P.Val.meta,same_dir,consensus,curated
MIMAT0000756,hsa-miR-326, 4.785e-02,7.612e-01, 0.661703,0.765934, TRUE,FALSE,white
MIMAT0003945,hsa-miR-765,-6.756e-02,7.702e-01, 0.084922,0.967934,FALSE,FALSE,rejected
MIMAT0004784,hsa-miR-455-3p, 1.311e-01,7.702e-01,-0.034834,0.984400,FALSE,FALSE,white
MIMAT0000424,hsa-miR-128-3p, 9.444e-02,7.750e-01, 0.326253,0.878578, TRUE,FALSE,white
MIMAT0005949,hsa-miR-664, 3.319e-02,7.750e-01, 0.558588,0.801580, TRUE,FALSE,rejected
MIMAT0000703,hsa-miR-361-5p, 6.856e-02,7.779e-01,-0.330575,0.878578,FALSE,FALSE,white
MIMAT0002173,hsa-miR-483-3p, 4.078e-02,7.779e-01, 0.470942,0.826997, TRUE,FALSE,white
MIMAT0004776,hsa-miR-505-5p,-4.832e-02,7.779e-01,-0.578121,0.789647, TRUE,FALSE,white
MIMAT0004493,hsa-miR-20a-3p, 7.179e-02,7.920e-01, 0.753806,0.733165, TRUE,FALSE,white
MIMAT0005792,hsa-miR-320b, 9.843e-02,7.936e-01,-0.300600,0.878578,FALSE,FALSE,rejected
MIMAT0003389,hsa-miR-542-3p, 7.833e-02,8.074e-01, 0.369640,0.865080, TRUE,FALSE,white
MIMAT0000266,hsa-miR-205-5p,-2.194e-01,8.087e-01, 0.063976,0.974737,FALSE,FALSE,white
MIMAT0002175,hsa-miR-485-5p, 1.946e-02,8.087e-01, 0.254767,0.893034, TRUE,FALSE,white
MIMAT0005901,hsa-miR-1249-3p, 6.205e-02,8.087e-01,-1.692188,0.315385,FALSE,FALSE,white
MIMAT0000459,hsa-miR-193a-3p, 7.302e-02,8.134e-01,-0.305998,0.878578,FALSE,FALSE,white
MIMAT0003326,hsa-miR-663,-1.051e-01,8.134e-01,-0.414571,0.850957, TRUE,FALSE,rejected
MIMAT0001638,hsa-miR-409-5p, 2.886e-02,8.355e-01, 0.118333,0.960413, TRUE,FALSE,white
MIMAT0000243,hsa-miR-148a-3p,-1.201e-01,8.362e-01,-0.954776,0.638426, TRUE,FALSE,white
MIMAT0000431,hsa-miR-140-5p,-8.269e-02,8.362e-01,-1.362645,0.437082, TRUE,FALSE,white
MIMAT0004674,hsa-miR-30c-1-3p,-2.180e-02,8.362e-01,-0.986641,0.621826, TRUE,FALSE,white
MIMAT0002809,hsa-miR-146b-5p,-1.070e-01,8.447e-01,-0.902858,0.665407, TRUE,FALSE,white
MIMAT0000438,hsa-miR-152-3p, 6.905e-02,8.502e-01,-0.033525,0.984400,FALSE,FALSE,white
MIMAT0000452,hsa-miR-154-5p, 3.723e-02,8.700e-01,-0.081479,0.967934,FALSE,FALSE,white
MIMAT0000720,hsa-miR-376c-3p, 7.374e-02,8.700e-01,-0.236461,0.898300,FALSE,FALSE,white
MIMAT0001341,hsa-miR-424-5p, 1.128e-01,8.700e-01, 0.004499,0.996410, TRUE,FALSE,white
MIMAT0003340,hsa-miR-542-5p, 5.908e-02,8.700e-01, 0.104638,0.963951, TRUE,FALSE,white
MIMAT0003393,hsa-miR-425-5p,-7.224e-02,8.700e-01,-0.764928,0.731325, TRUE,FALSE,white
MIMAT0004814,hsa-miR-654-3p, 4.549e-02,8.700e-01,-0.347739,0.876952,FALSE,FALSE,white
MIMAT0000252,hsa-miR-7-5p, 1.082e-01,8.769e-01, 0.849930,0.695393, TRUE,FALSE,white
MIMAT0002814,hsa-miR-432-5p, 2.630e-02,8.769e-01,-0.398472,0.850957,FALSE,FALSE,white
MIMAT0004599,hsa-miR-143-5p, 2.371e-02,8.769e-01, 0.235843,0.898300, TRUE,FALSE,white
MIMAT0004748,hsa-miR-423-5p,-3.387e-02,8.769e-01,-0.407790,0.850957, TRUE,FALSE,white
MIMAT0004955,hsa-miR-374b-5p,-5.085e-02,8.769e-01,-0.677652,0.758437, TRUE,FALSE,white
MIMAT0000256,hsa-miR-181a-5p, 7.271e-02,8.773e-01,-0.474537,0.826997,FALSE,FALSE,white
MIMAT0003338,hsa-miR-660-5p,-6.737e-02,8.773e-01,-0.917739,0.658117, TRUE,FALSE,white
MIMAT0005793,hsa-miR-320c,-5.287e-02,8.793e-01,-0.608668,0.778634, TRUE,FALSE,rejected
MIMAT0000094,hsa-miR-95-3p, 5.284e-02,8.797e-01,-0.089639,0.967934,FALSE,FALSE,white
MIMAT0000437,hsa-miR-145-5p,-7.604e-02,8.797e-01,-0.053158,0.978514, TRUE,FALSE,white
