miRNA	ID
mml-miR-1251-5p	MIMAT0028242
mml-mir-1255a	MI0020868
mml-miR-1255a	MIMAT0024320
mml-miR-1255a-3p	MIMAT0027110
mml-miR-1255a-5p	MIMAT0024320
mml-mir-1255b	MI0020890
mml-miR-1255b	MIMAT0024342
mml-mir-1258	MI0020870
mml-miR-1258	MIMAT0024322
mml-mir-125a	MI0007615
mml-miR-125a-3p	MIMAT0006182
mml-miR-125a-5p	MIMAT0006181
mml-miR-125b	MIMAT0002225
mml-mir-125b-1	MI0002514
mml-miR-125b-1-3p	MIMAT0026564
mml-mir-125b-2	MI0002579
mml-miR-125b-2-3p	MIMAT0031073
mml-miR-125b-5p	MIMAT0002225
mml-miR-1-2-5p	MIMAT0031099
mml-mir-126	MI0007616
mml-miR-126	MIMAT0006183
mml-mir-1260b	MI0020867
mml-miR-1260b	MIMAT0024319
mml-mir-1262	MI0020869
mml-miR-1262	MIMAT0024321
mml-miR-1262-3p	MIMAT0024321
mml-miR-1262-5p	MIMAT0027111
mml-mir-127	MI0002582
mml-miR-127	MIMAT0002281
mml-mir-1271	MI0020863
mml-miR-1271	MIMAT0024315
mml-miR-1271-3p	MIMAT0027108
mml-miR-1271-5p	MIMAT0024315
mml-miR-127-3p	MIMAT0002281
mml-miR-127-5p	MIMAT0026570
mml-mir-1277	MI0020865
mml-miR-1277	MIMAT0024317
mml-mir-128	MI0002518
mml-miR-128	MIMAT0002229
mml-mir-1283	MI0020900
mml-miR-1283	MIMAT0024352
mml-mir-1284	MI0020891
mml-miR-1284	MIMAT0024343
mml-mir-128a	MI0002518_MI0002518
mml-miR-128a	MIMAT0002229_MIMAT0002229
mml-miR-128a-3p	MIMAT0002229
mml-miR-128a-5p	MIMAT0026565
mml-mir-128b	MI0007617
mml-miR-128b	MIMAT0006184
mml-miR-128b-3p	MIMAT0006184
mml-miR-128b-5p	MIMAT0026814
mml-mir-129	MI0007618
mml-miR-129	MIMAT0012775
mml-mir-129-1	MI0007618
mml-miR-129-1-3p	MIMAT0006186
mml-mir-129-2	MI0012532
mml-miR-129-2-3p	MIMAT0031083
mml-miR-129-3p	MIMAT0006186
mml-miR-129-5p	MIMAT0006185
mml-mir-1296	MI0020876
mml-miR-1296	MIMAT0024328
mml-miR-1296-3p	MIMAT0027114
mml-miR-1296-5p	MIMAT0024328
mml-mir-1298	MI0020864
mml-miR-1298	MIMAT0024316
mml-miR-1298-3p	MIMAT0027109
mml-miR-1298-5p	MIMAT0024316
mml-mir-1304	MI0020887
mml-miR-1304	MIMAT0024339
mml-mir-1306	MI0023626
mml-miR-1306-3p	MIMAT0028241
mml-miR-1306-5p	MIMAT0028240
mml-mir-130a	MI0002524
mml-miR-130a	MIMAT0002235
mml-miR-130a-3p	MIMAT0002235
mml-miR-130a-5p	MIMAT0026566
mml-mir-130b	MI0007619
mml-miR-130b	MIMAT0006187
mml-miR-130b-3p	MIMAT0006187
mml-miR-130b-5p	MIMAT0026815
mml-mir-132	MI0007620
mml-miR-132	MIMAT0006188
mml-mir-1323	MI0020894
mml-miR-1323	MIMAT0024346
mml-miR-1323-3p	MIMAT0027118
mml-miR-1323-5p	MIMAT0024346
mml-miR-132-3p	MIMAT0006188
mml-miR-132-5p	MIMAT0026816
mml-mir-133a	MI0002533
mml-miR-133a	MIMAT0002244
mml-mir-133b	MI0007622
mml-miR-133b	MIMAT0006189
mml-miR-133b-3p	MIMAT0006189
mml-miR-133b-5p	MIMAT0026818
mml-mir-133c	MI0007621
mml-miR-133c	MIMAT0006777
mml-miR-133c-3p	MIMAT0006777
mml-miR-133c-5p	MIMAT0026817
mml-mir-133d	MI0023646
mml-miR-133d-3p	MIMAT0028281
mml-miR-133d-5p	MIMAT0028280
mml-mir-134	MI0007623
mml-miR-134	MIMAT0006190
mml-miR-134-3p	MIMAT0026819
mml-miR-134-5p	MIMAT0006190
mml-mir-135	MI0002540
mml-miR-135	MIMAT0002251
mml-miR-135a	MIMAT0002251
mml-mir-135a-1	MI0007624
mml-miR-135a-1-3p	MIMAT0031029
mml-mir-135a-2	MI0002540
mml-miR-135a-2-3p	MIMAT0026567
mml-miR-135a-5p	MIMAT0002251
mml-mir-135b	MI0007625
mml-miR-135b	MIMAT0006191
mml-miR-135b-3p	MIMAT0026820
mml-miR-135b-5p	MIMAT0006191
mml-mir-136	MI0007626
mml-miR-136	MIMAT0006192
mml-mir-137	MI0007627
mml-miR-137	MIMAT0006193
mml-miR-137-3p	MIMAT0006193
mml-miR-137-5p	MIMAT0026821
mml-mir-138	MI0007628
mml-miR-138	MIMAT0006194
mml-miR-138-3p	MIMAT0026822
mml-miR-138-5p	MIMAT0006194
mml-mir-139	MI0007629
mml-miR-139-3p	MIMAT0006196
mml-miR-139-5p	MIMAT0006195
mml-miR-1-3p	MIMAT0006150
mml-mir-140	MI0007630
mml-miR-140-3p	MIMAT0006198
mml-miR-140-5p	MIMAT0006197
mml-mir-141	MI0002485
mml-miR-141	MIMAT0002196
mml-miR-141-3p	MIMAT0002196
mml-miR-141-5p	MIMAT0026561
mml-mir-142	MI0007631
mml-miR-142-3p	MIMAT0006200
mml-miR-142-5p	MIMAT0006199
mml-mir-143	MI0007632
mml-miR-143	MIMAT0006201
mml-miR-143-3p	MIMAT0006201
mml-miR-143-5p	MIMAT0026823
mml-mir-144	MI0007633
mml-miR-144	MIMAT0006202
mml-mir-145	MI0002558
mml-miR-145	MIMAT0002266
mml-miR-145-3p	MIMAT0026568
mml-miR-145-5p	MIMAT0002266
mml-mir-146a	MI0007634
mml-miR-146a	MIMAT0006203
mml-miR-146a-3p	MIMAT0026824
mml-miR-146a-5p	MIMAT0006203
mml-mir-146b	MI0007635
mml-miR-146b-3p	MIMAT0006205
mml-miR-146b-5p	MIMAT0006204
mml-mir-147a	MI0007636
mml-miR-147a	MIMAT0006206
mml-mir-147b	MI0007637
mml-miR-147b	MIMAT0006207
mml-mir-148a	MI0007638
mml-miR-148a	MIMAT0006208
mml-miR-148a-3p	MIMAT0006208
mml-miR-148a-5p	MIMAT0026825
mml-mir-148b	MI0007639
mml-miR-148b	MIMAT0006209
mml-miR-148b-3p	MIMAT0006209
mml-miR-148b-5p	MIMAT0026826
mml-mir-149	MI0007640
mml-miR-149	MIMAT0006210
mml-miR-149-3p	MIMAT0026827
mml-miR-149-5p	MIMAT0006210
mml-mir-150	MI0007641
mml-miR-150	MIMAT0006211
mml-miR-150-3p	MIMAT0026828
mml-miR-150-5p	MIMAT0006211
mml-mir-151	MI0007642
mml-miR-151-3p	MIMAT0006213
mml-miR-151-5p	MIMAT0006212
mml-mir-152	MI0007643
mml-miR-152	MIMAT0006214
mml-miR-152-3p	MIMAT0006214
mml-miR-152-5p	MIMAT0026829
mml-miR-153	MIMAT0002271
mml-mir-153-1	MI0002563
mml-miR-153-1-5p	MIMAT0026569
mml-mir-153-2	MI0002566
mml-miR-153-2-5p	MIMAT0031060
mml-miR-153-3p	MIMAT0002271
mml-mir-154	MI0007644
mml-miR-154	MIMAT0006215
mml-miR-154-3p	MIMAT0026830
mml-miR-154-5p	MIMAT0006215
mml-mir-155	MI0007645
mml-miR-155	MIMAT0006216
mml-mir-15a	MI0002957
mml-miR-15a	MIMAT0002650
mml-miR-15a-3p	MIMAT0026593
mml-miR-15a-5p	MIMAT0002650
mml-mir-15b	MI0002496
mml-miR-15b	MIMAT0002207
mml-miR-15b-3p	MIMAT0026562
mml-miR-15b-5p	MIMAT0002207
mml-mir-16	MI0002958
mml-miR-16	MIMAT0002651
mml-mir-16-1	MI0002958
mml-miR-16-1-3p	MIMAT0026594
mml-mir-16-2	MI0007589
mml-miR-16-2-3p	MIMAT0031018
mml-miR-16-5p	MIMAT0002651
mml-mir-17	MI0003001
mml-miR-17-3p	MIMAT0002701
mml-miR-17-5p	MIMAT0002700
mml-mir-18	MI0003002
mml-miR-18	MIMAT0002702
mml-mir-181a	MI0002808
mml-miR-181a	MIMAT0002506
mml-miR-181a*	MIMAT0002622
mml-mir-181a-1	MI0002931
mml-mir-181a-2	MI0002808
mml-miR-181a-3p	MIMAT0002622
mml-miR-181a-5p	MIMAT0002506
mml-mir-181b	MI0002932
mml-miR-181b	MIMAT0002623
mml-mir-181b-1	MI0002932
mml-miR-181b-1-3p	MIMAT0026592
mml-mir-181b-2	MI0007646
mml-miR-181b-2-3p	MIMAT0031042
mml-miR-181b-5p	MIMAT0002623
mml-mir-181c	MI0002811
mml-miR-181c	MIMAT0002509
mml-miR-181c-3p	MIMAT0026587
mml-miR-181c-5p	MIMAT0002509
mml-mir-181d	MI0007647
mml-miR-181d	MIMAT0006217
mml-mir-182	MI0002815
mml-miR-182	MIMAT0002513
mml-mir-183	MI0003084
mml-miR-183	MIMAT0002783
mml-miR-183-3p	MIMAT0026603
mml-miR-183-5p	MIMAT0002783
mml-mir-184	MI0007648
mml-miR-184	MIMAT0006218
mml-mir-185	MI0007649
mml-miR-185	MIMAT0006219
mml-miR-185-3p	MIMAT0026831
mml-miR-185-5p	MIMAT0006219
mml-mir-186	MI0007650
mml-miR-186	MIMAT0006220
mml-miR-186-3p	MIMAT0026832
mml-miR-186-5p	MIMAT0006220
mml-mir-187	MI0007651
mml-miR-187	MIMAT0006221
mml-miR-187-3p	MIMAT0006221
mml-miR-187-5p	MIMAT0026833
mml-mir-188	MI0002608
mml-miR-188	MIMAT0002307
mml-miR-188-3p	MIMAT0026571
mml-miR-188-5p	MIMAT0002307
mml-miR-189	MIMAT0002336
mml-mir-18a	MI0003002
mml-miR-18a	MIMAT0002702
mml-miR-18a-3p	MIMAT0026595
mml-miR-18a-5p	MIMAT0002702
mml-mir-18b	MI0007590
mml-miR-18b	MIMAT0006163
mml-mir-190	MI0002613
mml-miR-190	MIMAT0002312
mml-mir-190a	MI0002613
mml-miR-190a	MIMAT0002312
mml-miR-190a-3p	MIMAT0026572
mml-miR-190a-5p	MIMAT0002312
mml-mir-190b	MI0007652
mml-miR-190b	MIMAT0006222
mml-mir-191	MI0007653
mml-miR-191	MIMAT0006223
mml-mir-1911	MI0023698
mml-miR-1911-3p	MIMAT0028375
mml-miR-1911-5p	MIMAT0028374
mml-miR-191-3p	MIMAT0026834
mml-miR-191-5p	MIMAT0006223
mml-mir-192	MI0007654
mml-miR-192	MIMAT0006224
mml-miR-192-3p	MIMAT0026835
mml-miR-192-5p	MIMAT0006224
mml-mir-193a	MI0007655
mml-miR-193a-3p	MIMAT0006226
mml-miR-193a-5p	MIMAT0006225
mml-mir-193b	MI0007656
mml-miR-193b	MIMAT0006227
mml-miR-193b-3p	MIMAT0006227
mml-miR-193b-5p	MIMAT0026836
mml-mir-194	MI0003024
mml-miR-194	MIMAT0002727
mml-mir-194-1	MI0003024
mml-mir-194-2	MI0007657
mml-miR-194-3p	MIMAT0026837
mml-miR-194-5p	MIMAT0002727
mml-mir-195	MI0007658
mml-miR-195	MIMAT0006228
mml-miR-195-3p	MIMAT0026838
mml-miR-195-5p	MIMAT0006228
mml-mir-196	MI0002821
mml-miR-196	MIMAT0002519
mml-miR-196a	MIMAT0002519
mml-mir-196a-1	MI0002821
mml-mir-196a-2	MI0007659
mml-miR-196a-3p	MIMAT0026839
mml-miR-196a-5p	MIMAT0002519
mml-mir-196b	MI0007660
mml-miR-196b	MIMAT0006229
mml-miR-196b-3p	MIMAT0026840
mml-miR-196b-5p	MIMAT0006229
mml-mir-197	MI0007661
mml-miR-197	MIMAT0006230
mml-miR-197-3p	MIMAT0006230
mml-miR-197-5p	MIMAT0026841
mml-mir-198	MI0002919
mml-miR-198	MIMAT0002610
mml-mir-199a	MI0002834
mml-miR-199a	MIMAT0002531
mml-mir-199a-1	MI0002834
mml-mir-199a-2	MI0007662
mml-miR-199a-3p	MIMAT0006232
mml-miR-199a-5p	MIMAT0006231
mml-mir-19a	MI0003003
mml-miR-19a	MIMAT0002703
mml-miR-19a-3p	MIMAT0002703
mml-miR-19a-5p	MIMAT0026596
mml-miR-19b	MIMAT0002705
mml-mir-19b-1	MI0003005
mml-mir-19b-2	MI0003108
mml-mir-20	MI0003004
mml-miR-20	MIMAT0002704
mml-mir-200a	MI0007663
mml-miR-200a	MIMAT0006233
mml-miR-200a-3p	MIMAT0006233
mml-miR-200a-5p	MIMAT0026842
mml-mir-200c	MI0002484
mml-miR-200c	MIMAT0002195
mml-miR-200c-3p	MIMAT0002195
mml-miR-200c-5p	MIMAT0026560
mml-mir-203	MI0007664
mml-miR-203	MIMAT0006234
mml-mir-204	MI0007665
mml-miR-204	MIMAT0006235
mml-miR-204-3p	MIMAT0026843
mml-miR-204-5p	MIMAT0006235
mml-mir-205	MI0007666
mml-miR-205	MIMAT0006236
mml-mir-206	MI0007667
mml-miR-206	MIMAT0006237
mml-mir-208a	MI0007668
mml-miR-208a	MIMAT0006238
mml-miR-208a-3p	MIMAT0006238
mml-miR-208a-5p	MIMAT0026844
mml-mir-208b	MI0007669
mml-miR-208b	MIMAT0006239
mml-miR-208b-3p	MIMAT0006239
mml-miR-208b-5p	MIMAT0026845
mml-mir-20a	MI0003004
mml-miR-20a	MIMAT0002704
mml-miR-20a-3p	MIMAT0026597
mml-miR-20a-5p	MIMAT0002704
mml-mir-20b	MI0007591
mml-miR-20b	MIMAT0006164
mml-miR-20b-3p	MIMAT0026799
mml-miR-20b-5p	MIMAT0006164
mml-mir-21	MI0002621
mml-miR-21	MIMAT0002320
mml-mir-210	MI0007670
mml-miR-210	MIMAT0006240
mml-miR-210-3p	MIMAT0006240
mml-miR-210-5p	MIMAT0026846
mml-mir-211	MI0002850
mml-miR-211	MIMAT0002547
mml-mir-2114	MI0020893
mml-miR-2114	MIMAT0024345
mml-mir-212	MI0007671
mml-miR-212	MIMAT0006241
mml-miR-212-3p	MIMAT0006241
mml-miR-212-5p	MIMAT0026847
mml-mir-213	MI0002931
mml-miR-213	MIMAT0002622
mml-miR-21-3p	MIMAT0026573
mml-mir-214	MI0002858
mml-miR-214	MIMAT0002555
mml-miR-214-3p	MIMAT0002555
mml-miR-214-5p	MIMAT0026588
mml-mir-215	MI0003025
mml-miR-215	MIMAT0002728
mml-miR-215-3p	MIMAT0026598
mml-miR-215-5p	MIMAT0002728
mml-miR-21-5p	MIMAT0002320
mml-mir-216a	MI0007672
mml-miR-216a	MIMAT0006242
mml-miR-216a-3p	MIMAT0026848
mml-miR-216a-5p	MIMAT0006242
mml-mir-216b	MI0007673
mml-miR-216b	MIMAT0006243
mml-mir-217	MI0007674
mml-miR-217	MIMAT0006244
mml-mir-217a	MI0007674
mml-miR-217a	MIMAT0006244
mml-mir-217b	MI0020902
mml-miR-217b	MIMAT0024354
mml-mir-218	MI0002880
mml-miR-218	MIMAT0002574
mml-mir-218-1	MI0007675
mml-miR-218-1-3p	MIMAT0031080
mml-mir-218-2	MI0002880
mml-miR-218-2-3p	MIMAT0026589
mml-miR-218-5p	MIMAT0002574
mml-mir-219	MI0002884
mml-miR-219	MIMAT0002575
mml-mir-219-1	MI0002884
mml-mir-219-2	MI0007676
mml-miR-219-3p	MIMAT0006246
mml-miR-219-5p	MIMAT0006245
mml-mir-22	MI0002631
mml-miR-22	MIMAT0002330
mml-mir-220	MI0002887
mml-miR-220	MIMAT0002578
mml-mir-220a	MI0002887
mml-miR-220a	MIMAT0002578
mml-mir-220b	MI0007677
mml-miR-220b	MIMAT0006247
mml-mir-220c	MI0007678
mml-miR-220c	MIMAT0006248
mml-mir-220d	MI0007679
mml-miR-220d	MIMAT0006249
mml-mir-221	MI0002892
mml-miR-221	MIMAT0002583
mml-miR-221-3p	MIMAT0002583
mml-miR-221-5p	MIMAT0026590
mml-mir-222	MI0007680
mml-miR-222	MIMAT0006250
mml-miR-222-3p	MIMAT0006250
mml-miR-222-5p	MIMAT0026849
mml-mir-223	MI0002897
mml-miR-223	MIMAT0002588
mml-mir-224	MI0002903
mml-miR-224	MIMAT0002594
mml-miR-224-3p	MIMAT0026591
mml-miR-224-5p	MIMAT0002594
mml-mir-23a	MI0003051
mml-miR-23a	MIMAT0002752
mml-miR-23a-3p	MIMAT0002752
mml-miR-23a-5p	MIMAT0026599
mml-mir-23b	MI0007592
mml-miR-23b	MIMAT0006165
mml-miR-23b-3p	MIMAT0006165
mml-miR-23b-5p	MIMAT0026800
mml-miR-24	MIMAT0002337
mml-miR-24*	MIMAT0002336
mml-mir-24-1	MI0002637
mml-mir-24-2	MI0003053
mml-miR-24-3p	MIMAT0002337
mml-miR-24-5p	MIMAT0002336
mml-mir-25	MI0003075
mml-miR-25	MIMAT0002774
mml-mir-26a	MI0002646
mml-miR-26a	MIMAT0002349
mml-mir-26a-1	MI0002646
mml-miR-26a-1-3p	MIMAT0026574
mml-mir-26a-2	MI0007593
mml-miR-26a-2-3p	MIMAT0031062
mml-miR-26a-5p	MIMAT0002349
mml-mir-26b	MI0007594
mml-miR-26b	MIMAT0006166
mml-miR-26b-3p	MIMAT0026801
mml-miR-26b-5p	MIMAT0006166
mml-mir-27a	MI0003052
mml-miR-27a	MIMAT0002753
mml-miR-27a-3p	MIMAT0002753
mml-miR-27a-5p	MIMAT0026600
mml-mir-27b	MI0007595
mml-miR-27b	MIMAT0006167
mml-miR-27b-3p	MIMAT0006167
mml-miR-27b-5p	MIMAT0026802
mml-mir-28	MI0002649
mml-miR-28	MIMAT0002352
mml-miR-28-3p	MIMAT0026575
mml-miR-28-5p	MIMAT0002352
mml-mir-296	MI0007681
mml-miR-296-3p	MIMAT0006252
mml-miR-296-5p	MIMAT0006251
mml-mir-297	MI0007682
mml-miR-297	MIMAT0006253
mml-mir-298	MI0007683
mml-miR-298	MIMAT0006254
mml-mir-299	MI0007684
mml-miR-299-3p	MIMAT0006256
mml-miR-299-5p	MIMAT0006255
mml-mir-29a	MI0002662
mml-miR-29a	MIMAT0002365
mml-miR-29a-3p	MIMAT0002365
mml-miR-29a-5p	MIMAT0026576
mml-miR-29b	MIMAT0006168
mml-mir-29b-1	MI0007596
mml-miR-29b-1-5p	MIMAT0026803
mml-mir-29b-2	MI0007597
mml-miR-29b-2-5p	MIMAT0031079
mml-miR-29b-3p	MIMAT0006168
mml-mir-29c	MI0007598
mml-miR-29c	MIMAT0006169
mml-miR-29c-3p	MIMAT0006169
mml-miR-29c-5p	MIMAT0026804
mml-mir-301a	MI0007685
mml-miR-301a	MIMAT0006257
mml-miR-301a-3p	MIMAT0006257
mml-miR-301a-5p	MIMAT0026850
mml-mir-301b	MI0007686
mml-miR-301b	MIMAT0006258
mml-mir-302a	MI0007687
mml-miR-302a	MIMAT0006259
mml-miR-302a-3p	MIMAT0006259
mml-miR-302a-5p	MIMAT0026851
mml-mir-302b	MI0007688
mml-miR-302b	MIMAT0006260
mml-mir-302c	MI0007689
mml-miR-302c	MIMAT0006261
mml-mir-302d	MI0007690
mml-miR-302d	MIMAT0006262
mml-mir-3059	MI0023629
mml-miR-3059-3p	MIMAT0028247
mml-miR-3059-5p	MIMAT0028246
mml-mir-30a	MI0002666
mml-miR-30a-3p	MIMAT0002370
mml-miR-30a-5p	MIMAT0002369
mml-mir-30b	MI0002502
mml-miR-30b	MIMAT0002213
mml-miR-30b-3p	MIMAT0026563
mml-miR-30b-5p	MIMAT0002213
mml-miR-30c	MIMAT0006170
mml-mir-30c-1	MI0007599
mml-miR-30c-1-3p	MIMAT0026805
mml-mir-30c-2	MI0007600
mml-miR-30c-2-3p	MIMAT0031117
mml-miR-30c-5p	MIMAT0006170
mml-mir-30d	MI0007601
mml-miR-30d	MIMAT0006171
mml-miR-30d-3p	MIMAT0026806
mml-miR-30d-5p	MIMAT0006171
mml-mir-30e	MI0007602
mml-miR-30e	MIMAT0006172
mml-miR-30e-3p	MIMAT0026807
mml-miR-30e-5p	MIMAT0006172
mml-mir-31	MI0002671
mml-miR-31	MIMAT0002379
mml-mir-3122	MI0020888
mml-miR-3122	MIMAT0024340
mml-miR-31-3p	MIMAT0026577
mml-mir-3140	MI0020895
mml-miR-3140	MIMAT0024347
mml-mir-3145	MI0020897
mml-miR-3145	MIMAT0024349
mml-miR-3145-3p	MIMAT0024349
mml-miR-3145-5p	MIMAT0027120
mml-mir-3146	MI0020884
mml-miR-3146	MIMAT0024336
mml-mir-3151	MI0020866
mml-miR-3151	MIMAT0024318
mml-mir-3154	MI0021288
mml-miR-3154	MIMAT0024627
mml-miR-31-5p	MIMAT0002379
mml-mir-3167	MI0023636
mml-miR-3167-3p	MIMAT0028261
mml-miR-3167-5p	MIMAT0028260
mml-mir-3173	MI0020879
mml-miR-3173	MIMAT0024331
mml-mir-32	MI0002677
mml-miR-32	MIMAT0002385
mml-mir-320	MI0007691
mml-miR-320	MIMAT0006263
mml-mir-3200	MI0020871
mml-miR-3200	MIMAT0024323
mml-miR-3200-3p	MIMAT0024323
mml-miR-3200-5p	MIMAT0027112
mml-mir-320a	MI0007691
mml-miR-320a	MIMAT0006263
mml-mir-320b	MI0020860
mml-miR-320b	MIMAT0024312
mml-mir-320c	MI0020874
mml-miR-320c	MIMAT0024326
mml-mir-323	MI0007692
mml-miR-323-3p	MIMAT0006265
mml-miR-323-5p	MIMAT0006264
mml-mir-323a	MI0007692
mml-miR-323a-3p	MIMAT0006265
mml-miR-323a-5p	MIMAT0006264
mml-mir-323b	MI0023688
mml-miR-323b-3p	MIMAT0028355
mml-miR-323b-5p	MIMAT0028354
mml-miR-32-3p	MIMAT0026578
mml-mir-324	MI0007693
mml-miR-324-3p	MIMAT0006267
mml-miR-324-5p	MIMAT0006266
mml-mir-325	MI0007694
mml-miR-325	MIMAT0006268
mml-miR-32-5p	MIMAT0002385
mml-miR-329	MIMAT0006269
mml-mir-329-1	MI0007695
mml-miR-329-1-5p	MIMAT0026852
mml-mir-329-2	MI0007696
mml-miR-329-2-5p	MIMAT0031107
mml-miR-329-3p	MIMAT0006269
mml-mir-33	MI0002684
mml-miR-33	MIMAT0002392
mml-mir-330	MI0007697
mml-miR-330-3p	MIMAT0006271
mml-miR-330-5p	MIMAT0006270
mml-mir-331	MI0007698
mml-miR-331-3p	MIMAT0006273
mml-miR-331-5p	MIMAT0006272
mml-mir-335	MI0007699
mml-miR-335	MIMAT0006274
mml-miR-335-3p	MIMAT0026853
mml-miR-335-5p	MIMAT0006274
mml-mir-337	MI0007700
mml-miR-337-3p	MIMAT0006276
mml-miR-337-5p	MIMAT0006275
mml-mir-338	MI0007701
mml-miR-338-3p	MIMAT0006278
mml-miR-338-5p	MIMAT0006277
mml-mir-339	MI0007702
mml-miR-339-3p	MIMAT0006280
mml-miR-339-5p	MIMAT0006279
mml-mir-33a	MI0002684
mml-miR-33a	MIMAT0002392
mml-mir-33b	MI0007603
mml-miR-33b	MIMAT0006173
mml-miR-33b-3p	MIMAT0026808
mml-miR-33b-5p	MIMAT0006173
mml-mir-340	MI0007703
mml-miR-340	MIMAT0006281
mml-miR-340-3p	MIMAT0026854
mml-miR-340-5p	MIMAT0006281
mml-mir-342	MI0007704
mml-miR-342-3p	MIMAT0006283
mml-miR-342-5p	MIMAT0006282
mml-mir-345	MI0007705
mml-miR-345	MIMAT0006284
mml-mir-346	MI0007706
mml-miR-346	MIMAT0006285
mml-mir-34a	MI0002801
mml-miR-34a	MIMAT0002499
mml-miR-34a-3p	MIMAT0026586
mml-miR-34a-5p	MIMAT0002499
mml-mir-34b	MI0007604
mml-miR-34b	MIMAT0006174
mml-mir-34c	MI0007605
mml-miR-34c-3p	MIMAT0006176
mml-miR-34c-5p	MIMAT0006175
mml-mir-3577	MI0023635
mml-miR-3577-3p	MIMAT0028259
mml-miR-3577-5p	MIMAT0028258
mml-mir-361	MI0007707
mml-miR-361-3p	MIMAT0006287
mml-miR-361-5p	MIMAT0006286
mml-mir-362	MI0007708
mml-miR-362-3p	MIMAT0006289
mml-miR-362-5p	MIMAT0006288
mml-mir-363	MI0007709
mml-miR-363	MIMAT0006290
mml-miR-363-3p	MIMAT0006290
mml-miR-363-5p	MIMAT0026855
mml-miR-365	MIMAT0006291
mml-mir-365-1	MI0007710
mml-miR-365-1-5p	MIMAT0026856
mml-mir-365-2	MI0007711
mml-miR-365-2-5p	MIMAT0031081
mml-miR-365-3p	MIMAT0006291
mml-mir-367	MI0007712
mml-miR-367	MIMAT0006292
mml-mir-369	MI0007713
mml-miR-369-3p	MIMAT0006294
mml-miR-369-5p	MIMAT0006293
mml-mir-370	MI0007714
mml-miR-370	MIMAT0006295
mml-miR-370-3p	MIMAT0006295
mml-miR-370-5p	MIMAT0026857
mml-mir-371	MI0007715
mml-mir-371-1	MI0007715
mml-mir-371-2	MI0018199
mml-miR-371-3p	MIMAT0006297
mml-miR-371-5p	MIMAT0006296
mml-mir-372	MI0007716
mml-miR-372	MIMAT0006298
mml-miR-372-3p	MIMAT0006298
mml-miR-372-5p	MIMAT0026858
mml-mir-373	MI0007717
mml-miR-373	MIMAT0006299
mml-mir-374a	MI0007718
mml-miR-374a	MIMAT0006300
mml-miR-374a-3p	MIMAT0026859
mml-miR-374a-5p	MIMAT0006300
mml-mir-374b	MI0007719
mml-miR-374b	MIMAT0006301
mml-miR-374b-3p	MIMAT0026860
mml-miR-374b-5p	MIMAT0006301
mml-mir-375	MI0007720
mml-miR-375	MIMAT0006302
mml-miR-376a	MIMAT0006303
mml-mir-376a-1	MI0007721
mml-miR-376a-1-5p	MIMAT0026861
mml-mir-376a-2	MI0007722
mml-miR-376a-2-5p	MIMAT0031082
mml-miR-376a-3p	MIMAT0006303
mml-mir-376b	MI0007723
mml-miR-376b	MIMAT0006304
mml-miR-376b-3p	MIMAT0006304
mml-miR-376b-5p	MIMAT0026862
mml-mir-376c	MI0007724
mml-miR-376c	MIMAT0006305
mml-miR-376c-3p	MIMAT0006305
mml-miR-376c-5p	MIMAT0026863
mml-mir-377	MI0007725
mml-miR-377	MIMAT0006306
mml-miR-377-3p	MIMAT0006306
mml-miR-377-5p	MIMAT0026864
mml-mir-378	MI0007726
mml-miR-378	MIMAT0006307
mml-mir-378a	MI0007726
mml-miR-378a	MIMAT0006307
mml-mir-378d	MI0020861
mml-miR-378d	MIMAT0024313
mml-mir-378j	MI0021282
mml-miR-378j	MIMAT0024621
mml-mir-379	MI0007727
mml-miR-379	MIMAT0006308
mml-miR-379-3p	MIMAT0026865
mml-miR-379-5p	MIMAT0006308
mml-mir-380	MI0007728
mml-miR-380	MIMAT0006309
mml-miR-380-3p	MIMAT0006309
mml-miR-380-5p	MIMAT0026866
mml-mir-381	MI0007729
mml-miR-381	MIMAT0006310
mml-miR-381-3p	MIMAT0006310
mml-miR-381-5p	MIMAT0026867
mml-mir-382	MI0007730
mml-miR-382	MIMAT0006311
mml-miR-382-3p	MIMAT0026868
mml-miR-382-5p	MIMAT0006311
mml-mir-383	MI0007731
mml-miR-383	MIMAT0006312
mml-mir-384	MI0007732
mml-miR-384	MIMAT0006313
mml-mir-3927	MI0020898
mml-miR-3927	MIMAT0024350
mml-mir-3938	MI0023667
mml-miR-3938-3p	MIMAT0028317
mml-miR-3938-5p	MIMAT0028316
mml-mir-409	MI0007733
mml-miR-409-3p	MIMAT0006315
mml-miR-409-5p	MIMAT0006314
mml-mir-410	MI0007734
mml-miR-410	MIMAT0006316
mml-miR-410-3p	MIMAT0006316
mml-miR-410-5p	MIMAT0026869
mml-mir-411	MI0007735
mml-miR-411	MIMAT0006317
mml-miR-411-3p	MIMAT0026870
mml-miR-411-5p	MIMAT0006317
mml-mir-412	MI0007736
mml-miR-412	MIMAT0006318
mml-miR-412-3p	MIMAT0006318
mml-miR-412-5p	MIMAT0026871
mml-mir-421	MI0007737
mml-miR-421	MIMAT0006319
mml-mir-422a	MI0007738
mml-miR-422a	MIMAT0006320
mml-mir-423	MI0007739
mml-miR-423-3p	MIMAT0006322
mml-miR-423-5p	MIMAT0006321
mml-mir-424	MI0007740
mml-miR-424	MIMAT0006323
