MIMAT	miRNAname	TestStatistic	pval	adj.P.Val
MIMAT0001638	hsa-miR-409-5p	-2.25040752046649	0.0244230880517047	0.124933488879874
MIMAT0000617	hsa-miR-200c,hsa-miR-200c-3p	2.22901713087248	0.0258127649866102	0.129550858234685
MIMAT0001343_MIMAT0003393	hsa-miR-425	2.19716633570255	0.0280085689024734	0.137968135704776
MIMAT0000101	hsa-miR-103,hsa-miR-103a,hsa-miR-103a-3p	2.18262639520753	0.0290633343477811	0.140560853391087
MIMAT0000737	hsa-miR-382,hsa-miR-382-5p	-2.15637022531628	0.0310547677065127	0.146734048712771
MIMAT0000279	hsa-miR-222,hsa-miR-222-3p	-2.1405407222113	0.0323110934956656	0.146734048712771
MIMAT0005796	hsa-miR-1271,hsa-miR-1271-5p	-2.13866874907411	0.0324625052937459	0.146734048712771
MIMAT0005948	hsa-miR-664-5p,hsa-miR-664*,hsa-miR-664a-5p	2.1330771715423	0.0329183961218218	0.146734048712771
MIMAT0005593	hsa-miR-1238,hsa-miR-1238-3p	-2.13089363690809	0.0330979057246852	0.146734048712771
MIMAT0004601	hsa-miR-145-3p,hsa-miR-145*	-2.11871454947572	0.0341145979982891	0.148762017500736
MIMAT0000093	hsa-miR-93,hsa-miR-93-5p	2.10747132700822	0.0350767445641167	0.15035074102216
MIMAT0004674	hsa-miR-30c-1-3p,hsa-miR-30c-1*	-2.10135989085949	0.0356093860315643	0.15035074102216
MIMAT0000095	hsa-miR-96,hsa-miR-96-5p	2.08889067015211	0.0367175658872099	0.152607383218716
MIMAT0005898	hsa-miR-1246	-2.06070293895457	0.0393313890893003	0.159129425587773
MIMAT0000689	hsa-miR-99b,hsa-miR-99b-5p	2.05911481507139	0.0394832409353121	0.159129425587773
MIMAT0000066	hsa-let-7e,hsa-let-7e-5p	2.0428471970994	0.0410675667509233	0.16304436948874
MIMAT0000445	hsa-miR-126,hsa-miR-126-3p	-1.98890715800361	0.0467114515506799	0.181394043877931
MIMAT0001639	hsa-miR-409-3p	-1.98581974778555	0.047053342208937	0.181394043877931
MIMAT0004954	hsa-miR-543	-1.97498806684521	0.0482695022334192	0.183424108486993
MIMAT0000757	hsa-miR-151,hsa-miR-151-3p,hsa-miR-151a-3p	1.93137744512897	0.0534363923392995	0.200198314961319
MIMAT0000252	hsa-miR-7,hsa-miR-7-5p	1.92354717613366	0.0544113677462494	0.201019775284755
MIMAT0000434	hsa-miR-142-3p	-1.91060081845788	0.0560558991161431	0.204258481710877
MIMAT0002176	hsa-miR-485-3p	-1.89601922839601	0.0579575019683209	0.208292957702229
MIMAT0002175	hsa-miR-485-5p	-1.88955798744354	0.058817100501972	0.208292957702229
