MIMAT	miRNAname	TestStatistic	pval	adj.P.Val
MIMAT0003239	hsa-miR-574,hsa-miR-574-3p	-1.23732389238518	0.215966861217641	0.579962122505741
MIMAT0000068	hsa-miR-15a,hsa-miR-15a-5p	1.23261771471933	0.217718424567314	0.579962122505741
MIMAT0000431	hsa-miR-140,hsa-miR-140-5p	-1.22852691284415	0.219249232879609	0.579962122505741
MIMAT0000760	hsa-miR-331,hsa-miR-331-3p	1.22589024876577	0.220239978819432	0.579962122505741
MIMAT0004748	hsa-miR-423-5p	1.22342947825519	0.2211675250879	0.579962122505741
MIMAT0000445	hsa-miR-126,hsa-miR-126-3p	-1.21996893795957	0.222476650313264	0.579962122505741
MIMAT0000736	hsa-miR-381,hsa-miR-381-3p	-1.21446082849873	0.224571799316133	0.579962122505741
MIMAT0000437	hsa-miR-145,hsa-miR-145-5p	-1.20397648857087	0.228598666059909	0.584685049730151
MIMAT0002805	hsa-miR-489,hsa-miR-489-3p	1.19373141826847	0.232583046402061	0.58899064937197
MIMAT0005893	hsa-miR-1305	-1.18523382616556	0.235925009147218	0.58899064937197
MIMAT0003326	hsa-miR-663,hsa-miR-663a	1.18167028694869	0.237336552507126	0.58899064937197
MIMAT0000423	hsa-miR-125b,hsa-miR-125b-5p	-1.17714143164526	0.239139060647266	0.58899064937197
MIMAT0000705	hsa-miR-362,hsa-miR-362-5p	-1.15351762601428	0.248697987174323	0.606914354021742
MIMAT0000258	hsa-miR-181c,hsa-miR-181c-5p	-1.12738020830084	0.259581763327161	0.624462575348113
MIMAT0000087	hsa-miR-30a	-1.12281642351149	0.261515468700336	0.624462575348113
MIMAT0000756	hsa-miR-326	1.11948893056988	0.26293161067289	0.624462575348113
MIMAT0000707	hsa-miR-363,hsa-miR-363-3p	1.10682550863081	0.268369377260478	0.626682740006817
MIMAT0000761	hsa-miR-324-5p	1.10634246741054	0.268578317145779	0.626682740006817
MIMAT0004682	hsa-miR-361-3p	-1.09609490996881	0.273037241927312	0.631547011762305
MIMAT0000692	hsa-miR-30e	-1.0654277625417	0.28668239897256	0.653086468602226
MIMAT0004594	hsa-miR-132-5p,hsa-miR-132*	1.06415202159117	0.28725983769346	0.653086468602226
MIMAT0004814	hsa-miR-654-3p	-1.05034861152807	0.293557862957232	0.661749080903592
MIMAT0000730	hsa-miR-377,hsa-miR-377-3p	-1.02720224330463	0.304325242012266	0.676705182410372
MIMAT0001618	hsa-miR-191-3p,hsa-miR-191*	-1.02517518803114	0.305280533418213	0.676705182410372
MIMAT0000687	hsa-miR-299,hsa-miR-299-3p	-1.00166951749585	0.316503233588724	0.69578396805455
MIMAT0004784	hsa-miR-455-3p	-0.993423186734071	0.320503766645437	0.698803294489231
MIMAT0000755	hsa-miR-323,hsa-miR-323-3p,hsa-miR-323a-3p	0.987986590113802	0.323159215712171	0.698864645361279
MIMAT0000693	hsa-miR-30e*	-0.964257481956588	0.334916851834019	0.713765120565301
MIMAT0000414	hsa-let-7g,hsa-let-7g-5p	0.963262235019403	0.335415940115273	0.713765120565301
MIMAT0000451	hsa-miR-150,hsa-miR-150-5p	-0.956101297168204	0.339021059510928	0.715067876327483
MIMAT0003888	hsa-miR-766,hsa-miR-766-3p	-0.951393640220726	0.341404587569889	0.715067876327483
MIMAT0000691	hsa-miR-130b,hsa-miR-130b-3p	0.940460347443973	0.346981479958792	0.721070888039366
MIMAT0000442	hsa-miR-9-3p,hsa-miR-9*	0.932318754904359	0.35117181803007	0.724121733302315
MIMAT0000460	hsa-miR-194,hsa-miR-194-5p	0.909125948663298	0.363283646863097	0.738224604170526
MIMAT0000729	hsa-miR-376a,hsa-miR-376a-3p	-0.908599177010964	0.36356174115165	0.738224604170526
MIMAT0000424	hsa-miR-128,hsa-miR-128-3p,hsa-miR-128a	0.893984551036811	0.371330157064519	0.745777794973311
MIMAT0000447	hsa-miR-134,hsa-miR-134-5p	0.890690275466058	0.373095353205664	0.745777794973311
MIMAT0002816	hsa-miR-494,hsa-miR-494-3p	-0.885860741541037	0.375692573407608	0.745777794973311
MIMAT0001536	hsa-miR-429	0.87569673273238	0.381194922024692	0.751095179693096
MIMAT0004589	hsa-miR-30b-3p,hsa-miR-30b*	-0.863711619433212	0.387746329010599	0.758386202329554
MIMAT0000074	hsa-miR-19b,hsa-miR-19b-3p	-0.847229237976667	0.396867359632227	0.760191691142883
MIMAT0004762	hsa-miR-486-3p	-0.845841838767861	0.397640981813439	0.760191691142883
MIMAT0003322	hsa-miR-652,hsa-miR-652-3p	0.83638661794449	0.402937438472788	0.760191691142883
MIMAT0000255	hsa-miR-34a,hsa-miR-34a-5p	-0.831632786893259	0.405616249632297	0.760191691142883
MIMAT0002176	hsa-miR-485-3p	-0.801699009073675	0.422727089169775	0.760191691142883
MIMAT0000222	hsa-miR-192,hsa-miR-192-5p	0.800120314393125	0.423641092394882	0.760191691142883
MIMAT0000072	hsa-miR-18,hsa-miR-18a,hsa-miR-18a-5p	0.799982081836601	0.423721178722355	0.760191691142883
MIMAT0000254	hsa-miR-10b,hsa-miR-10b-5p	0.795815996071177	0.426138992842925	0.760191691142883
MIMAT0000318	hsa-miR-200b,hsa-miR-200b-3p	0.795579489957452	0.426276491652004	0.760191691142883
MIMAT0003221	hsa-miR-557	0.795308255149923	0.426434212717281	0.760191691142883
MIMAT0000703	hsa-miR-361,hsa-miR-361-5p	-0.790227372532498	0.429394992975914	0.760191691142883
MIMAT0005901	hsa-miR-1249	-0.789585887823345	0.429769652525709	0.760191691142883
MIMAT0000080	hsa-miR-24,hsa-miR-24-3p	0.785095314573034	0.432397686643947	0.760191691142883
MIMAT0003885	hsa-miR-454	0.783595068350047	0.433277750478284	0.760191691142883
MIMAT0001639	hsa-miR-409-3p	-0.768765952096952	0.442032264671377	0.760191691142883
MIMAT0002874	hsa-miR-503,hsa-miR-503-5p	0.764054414556901	0.444834816242264	0.760191691142883
MIMAT0000728	hsa-miR-375	0.76293074681656	0.445504698221923	0.760191691142883
MIMAT0004557	hsa-miR-34a-3p,hsa-miR-34a*	-0.76133929742669	0.446454434318662	0.760191691142883
MIMAT0003945	hsa-miR-765	0.760502385271749	0.446954344019791	0.760191691142883
MIMAT0000078	hsa-miR-23a,hsa-miR-23a-3p	0.759140611288156	0.447768447748323	0.760191691142883
MIMAT0002175	hsa-miR-485-5p	-0.753864770127903	0.450930426816946	0.760191691142883
MIMAT0000646	hsa-miR-155,hsa-miR-155-5p	0.752846046190802	0.451542433084871	0.760191691142883
MIMAT0000094	hsa-miR-95,hsa-miR-95-3p	-0.731679600450095	0.46436415035657	0.776860779841809
MIMAT0003879	hsa-miR-758,hsa-miR-758-3p	-0.713932386594422	0.475268989684985	0.787256567310803
MIMAT0000459	hsa-miR-193,hsa-miR-193a,hsa-miR-193a-3p	0.705755487704181	0.480340207696037	0.787256567310803
MIMAT0000085	hsa-miR-28,hsa-miR-28-5p	0.698995766491879	0.48455467655057	0.787256567310803
MIMAT0000269	hsa-miR-212,hsa-miR-212-3p	0.696265627073704	0.486262495127641	0.787256567310803
MIMAT0000720	hsa-miR-368,hsa-miR-376c,hsa-miR-376c-3p	-0.693991531119872	0.487687519982753	0.787256567310803
MIMAT0000082	hsa-miR-26a,hsa-miR-26a-5p	-0.691358269053111	0.489340422172344	0.787256567310803
MIMAT0000097	hsa-miR-99a,hsa-miR-99a-5p	-0.688249857861542	0.491295451780426	0.787256567310803
MIMAT0003180	hsa-miR-487b,hsa-miR-487b-3p	0.680510491392245	0.496181281109332	0.788071208236284
MIMAT0005927	hsa-miR-1274a	-0.672579988115151	0.50121453662286	0.788071208236284
MIMAT0003240	hsa-miR-575	0.672111774564995	0.501512541140384	0.788071208236284
MIMAT0000456	hsa-miR-186,hsa-miR-186-5p	-0.666609574875035	0.505021551505927	0.788071208236284
MIMAT0000100	hsa-miR-29b,hsa-miR-29b-3p	-0.663047334208328	0.507300239105403	0.788071208236284
MIMAT0000064	hsa-let-7c,hsa-let-7c-5p	-0.65949200404974	0.509579879009928	0.788071208236284
MIMAT0000275	hsa-miR-218,hsa-miR-218-5p	-0.645350242372909	0.518700240508181	0.795939456698134
MIMAT0001341	hsa-miR-424,hsa-miR-424-5p	0.640884862808176	0.521597491305855	0.795939456698134
MIMAT0003329	hsa-miR-411,hsa-miR-411-5p	0.635544628055197	0.525073269955279	0.795939456698134
MIMAT0000263	hsa-miR-199b,hsa-miR-199b-5p	0.63314856116453	0.526636633003277	0.795939456698134
MIMAT0002817	hsa-miR-495,hsa-miR-495-3p	0.626930792515509	0.530704601699458	0.797556068090711
MIMAT0000452	hsa-miR-154,hsa-miR-154-5p	-0.600450345078267	0.548206143935805	0.807261105002283
MIMAT0003389	hsa-miR-542-3p	0.596694339568708	0.55071147246136	0.807261105002283
MIMAT0003338	hsa-miR-660,hsa-miR-660-5p	-0.595051033231054	0.551809358686305	0.807261105002283
MIMAT0004568	hsa-miR-221-5p,hsa-miR-221*	-0.583469237964591	0.5595774597179	0.807261105002283
MIMAT0000455	hsa-miR-185,hsa-miR-185-5p	-0.575966539692966	0.564637798328916	0.807261105002283
MIMAT0000084	hsa-miR-27a,hsa-miR-27a-3p	0.57564862729152	0.564852705749963	0.807261105002283
MIMAT0000069	hsa-miR-16,hsa-miR-16-5p	0.570478840033071	0.568352969827849	0.807261105002283
MIMAT0004494	hsa-miR-21-3p,hsa-miR-21*	0.567354684280987	0.570473231091214	0.807261105002283
MIMAT0007890	hsa-miR-1914-3p,hsa-miR-1914*	-0.566465818730669	0.571077162720797	0.807261105002283
MIMAT0004951	hsa-miR-887,hsa-miR-887-3p	-0.56166550414213	0.57434394148683	0.807261105002283
MIMAT0000461	hsa-miR-195,hsa-miR-195-5p	-0.560726684391721	0.574983873278893	0.807261105002283
MIMAT0001638	hsa-miR-409-5p	-0.560694134690998	0.575006066319196	0.807261105002283
MIMAT0000765	hsa-miR-335,hsa-miR-335-5p	-0.558335841137734	0.576615075001631	0.807261105002283
MIMAT0000416	hsa-miR-1	-0.541850984476323	0.587921165365445	0.809666929237537
MIMAT0004601	hsa-miR-145-3p,hsa-miR-145*	-0.537466501163483	0.590945418273924	0.809666929237537
MIMAT0000680	hsa-miR-106b,hsa-miR-106b-5p	0.536750747260399	0.591439797156586	0.809666929237537
MIMAT0004982	hsa-miR-939,hsa-miR-939-5p	0.536335373714813	0.591726787233393	0.809666929237537
MIMAT0003299	hsa-miR-630	-0.533694631448264	0.593552824065112	0.809666929237537
MIMAT0004514	hsa-miR-29b-1-5p,hsa-miR-29b-1*	-0.51851198413479	0.604101100837385	0.81746645292903
MIMAT0004761	hsa-miR-483-5p	0.51662654130096	0.605416884312101	0.81746645292903
MIMAT0004767	hsa-miR-193b-5p,hsa-miR-193b*	0.509479910372253	0.610415876451664	0.82005365220274
MIMAT0000681	hsa-miR-29c,hsa-miR-29c-3p	0.503460787134571	0.614640343139259	0.821579554145944
MIMAT0001412	hsa-miR-18b,hsa-miR-18b-5p	0.488381263915418	0.625279810434427	0.831622147877788
MIMAT0000271	hsa-miR-214,hsa-miR-214-3p	0.483527595210046	0.628721170967038	0.832038962573293
MIMAT0004493	hsa-miR-20a-3p,hsa-miR-20a*	-0.459453203470518	0.645908749776009	0.848649707532457
MIMAT0004954	hsa-miR-543	-0.454904746689133	0.649177767875353	0.848649707532457
MIMAT0000075	hsa-miR-20,hsa-miR-20a,hsa-miR-20a-5p	-0.452589811545372	0.650844136603839	0.848649707532457
MIMAT0004587	hsa-miR-23b-5p,hsa-miR-23b*	0.434614255646845	0.663842445714928	0.861376051513029
MIMAT0000688	hsa-miR-301,hsa-miR-301a,hsa-miR-301a-3p	0.426841616415445	0.669494692322669	0.861837874952961
MIMAT0000083	hsa-miR-26b,hsa-miR-26b-5p	0.42216663254274	0.672903394882848	0.861837874952961
MIMAT0000231	hsa-miR-199a,hsa-miR-199a-5p	0.41378138360563	0.679034218976086	0.861837874952961
MIMAT0000227	hsa-miR-197,hsa-miR-197-3p	-0.410807385696079	0.681213777091263	0.861837874952961
MIMAT0004552	hsa-miR-139-3p	-0.408865056217112	0.682638694235524	0.861837874952961
MIMAT0002821	hsa-miR-181d,hsa-miR-181d-5p	-0.407503377037458	0.683638314342387	0.861837874952961
MIMAT0000763	hsa-miR-338,hsa-miR-338-3p	-0.399654339168487	0.689411127501504	0.862266203720601
MIMAT0000727	hsa-miR-374,hsa-miR-374a,hsa-miR-374a-5p	0.396603548323011	0.69165983553442	0.862266203720601
MIMAT0000434	hsa-miR-142-3p	-0.393834968128645	0.693702885700033	0.862266203720601
MIMAT0002171	hsa-miR-410,hsa-miR-410-3p	0.386521330604806	0.699110608192104	0.864946147809766
MIMAT0004602	hsa-miR-125a-3p	0.378464962515821	0.70508521733765	0.867844583019589
MIMAT0000682	hsa-miR-200a,hsa-miR-200a-3p	0.374572436295618	0.707978475621243	0.867844583019589
MIMAT0004558	hsa-miR-181a-2-3p,hsa-miR-181a-2*	-0.355996166286708	0.721843436223352	0.880781440529412
MIMAT0003258	hsa-miR-590,hsa-miR-590-5p	0.348486282548216	0.727475013922586	0.883599788600036
MIMAT0005865	hsa-miR-1202	0.334819985104272	0.737760883865669	0.885815281234009
MIMAT0004484	hsa-let-7d-3p,hsa-let-7d*	0.33232125109105	0.739646694826673	0.885815281234009
MIMAT0000415	hsa-let-7i,hsa-let-7i-5p	-0.328973810854882	0.742175483193895	0.885815281234009
MIMAT0000420	hsa-miR-30b,hsa-miR-30b-5p	0.324844941348004	0.745298429188054	0.885815281234009
MIMAT0003237	hsa-miR-572	0.32384437064649	0.746055861896573	0.885815281234009
MIMAT0000733	hsa-miR-379,hsa-miR-379-5p	-0.319589093617759	0.749279843149068	0.885815281234009
MIMAT0004683	hsa-miR-362-3p	-0.298749689484015	0.765131040652954	0.897468020115718
MIMAT0004945	hsa-miR-744,hsa-miR-744-5p	0.297762597713443	0.765884363031083	0.897468020115718
MIMAT0000685	hsa-miR-34b-5p,hsa-miR-34b*	-0.282706972669511	0.777401470793735	0.906968382592691
MIMAT0004599	hsa-miR-143-5p,hsa-miR-143*	-0.278009558084922	0.78100502158661	0.907193605860429
MIMAT0004774	hsa-miR-501-3p	0.262331361144145	0.793065985706656	0.915865904944514
MIMAT0002174	hsa-miR-484	-0.25936033196598	0.795357233241288	0.915865904944514
MIMAT0000070	hsa-miR-17	0.249464864164735	0.803001216229517	0.916877824665811
MIMAT0005949	hsa-miR-664,hsa-miR-664-3p,hsa-miR-664a-3p	-0.249298587487321	0.803129823861406	0.916877824665811
MIMAT0004955	hsa-miR-374b,hsa-miR-374b-5p	0.237658232083784	0.812146181500266	0.921303472717774
MIMAT0000737	hsa-miR-382,hsa-miR-382-5p	-0.229357747528002	0.81859087343281	0.921303472717774
MIMAT0004776	hsa-miR-505-5p,hsa-miR-505*	0.22541010439024	0.821660251734672	0.921303472717774
MIMAT0000073	hsa-miR-19a,hsa-miR-19a-3p	-0.212972413558366	0.831348479858325	0.921303472717774
MIMAT0003330	hsa-miR-654,hsa-miR-654-5p	-0.211816261775422	0.832250381308944	0.921303472717774
MIMAT0000686	hsa-miR-34c,hsa-miR-34c-5p	-0.211197868372783	0.832732874033308	0.921303472717774
MIMAT0005942	hsa-miR-1288,hsa-miR-1288-3p	-0.21045269800976	0.833314366398674	0.921303472717774
MIMAT0003163	hsa-miR-539,hsa-miR-539-5p	-0.207969227979049	0.835252994534084	0.921303472717774
MIMAT0003228	hsa-miR-564	0.204224140665308	0.83817834735978	0.921303472717774
MIMAT0004571	hsa-miR-200b-5p,hsa-miR-200b*	-0.197271350756113	0.843615197584733	0.923463549619502
MIMAT0001413	hsa-miR-20b,hsa-miR-20b-5p	0.16943916564697	0.865451219116613	0.942818626265609
MIMAT0000446	hsa-miR-127,hsa-miR-127-3p	-0.165472532344881	0.868572067802822	0.942818626265609
MIMAT0004595	hsa-miR-135a-3p,hsa-miR-135a*	-0.155592095931517	0.876354555595695	0.942818626265609
MIMAT0000245	hsa-miR-30d,hsa-miR-30d-5p	-0.155062853928725	0.876771766192731	0.942818626265609
MIMAT0000063	hsa-let-7b,hsa-let-7b-5p	0.152213090426875	0.879018869601019	0.942818626265609
MIMAT0004695	hsa-miR-337-5p	0.142863177776842	0.88639824008441	0.944655949603979
MIMAT0000077	hsa-miR-22,hsa-miR-22-3p	-0.137126218260352	0.890931029042838	0.944655949603979
MIMAT0004606	hsa-miR-136-3p,hsa-miR-136*	0.132970329363311	0.894216845829872	0.944655949603979
MIMAT0000438	hsa-miR-152,hsa-miR-152-3p	0.126190768316791	0.899580918765364	0.944655949603979
MIMAT0000449	hsa-miR-146,hsa-miR-146a,hsa-miR-146a-5p	-0.114245497411649	0.909043186267939	0.944655949603979
MIMAT0000426	hsa-miR-132,hsa-miR-132-3p	-0.110608112891171	0.911927113809546	0.944655949603979
MIMAT0000457	hsa-miR-188,hsa-miR-188-5p	-0.108464380241532	0.913627334230344	0.944655949603979
MIMAT0000435	hsa-miR-143,hsa-miR-143-3p	-0.107493697863452	0.914397324731679	0.944655949603979
MIMAT0003308	hsa-miR-638	-0.101084545643033	0.919483345992439	0.944655949603979
MIMAT0003266	hsa-miR-598,hsa-miR-598-3p	0.100240253088336	0.920153589588122	0.944655949603979
