	name	logFC	AveExpr	t	P.Value	adj.P.Val	B
MIMAT0000770	hsa-miR-133b	0.141160804174696	6.54189857959554	1.32496846187385	0.185408125487124	0.39773033370625	-6.34401123269947
MIMAT0004911	hsa-miR-874	-0.10823314045245	7.37411785321337	-1.30028626370719	0.193727088068297	0.412055179272698	-6.37622112586981
MIMAT0000072	hsa-miR-18a	-0.192741823286107	7.45140591401652	-1.29604426319072	0.195184032287067	0.412055179272698	-6.38169603689689
MIMAT0003228	hsa-miR-564	-0.0481021810168807	6.35035215452142	-1.29009388445608	0.197241263432404	0.413119496637949	-6.38934578273783
MIMAT0002176	hsa-miR-485-3p	0.0448844157571031	6.31538363188309	1.28485936111679	0.199064100020735	0.413680082855589	-6.3960462004015
MIMAT0000682	hsa-miR-200a	-0.387853383449458	10.9512351352541	-1.27521212109146	0.202455827295151	0.417467054732637	-6.40832389400289
MIMAT0000445	hsa-miR-126	0.330625291295272	9.45992193090394	1.26723702254914	0.205291346691712	0.42005767861535	-6.41840381865337
MIMAT0002821	hsa-miR-181d	-0.173464473710395	7.4620544211287	-1.24258531464334	0.214238684422458	0.43202816177087	-6.44916282842258
MIMAT0000434	hsa-miR-142-3p	-0.420756111862862	12.056272822484	-1.24217510460013	0.21438991486374	0.43202816177087	-6.4496695663698
MIMAT0000424	hsa-miR-128	-0.194679598958436	7.96292515692101	-1.18799114283367	0.23504800163466	0.470096003269319	-6.51513635107825
MIMAT0004484	hsa-let-7d*	0.0323437816755607	6.28860197314315	1.17699511718029	0.23940705576943	0.47524087190051	-6.52806652503645
MIMAT0000073	hsa-miR-19a	-0.226884016391451	9.55705997532388	-1.15713017936036	0.247425974963484	0.48752080992805	-6.55112142209016
MIMAT0000082	hsa-miR-26a	0.194684562061522	10.9656831471212	1.14270497824829	0.25336579173632	0.495553680896037	-6.56761760176433
MIMAT0000088	hsa-miR-30a*	0.299493077376192	9.32314484111859	1.11156778120188	0.266523978407605	0.517484512820604	-6.60252099421606
MIMAT0000067	hsa-let-7f	0.388976420789453	11.1260355808756	1.09434387552439	0.274001403459087	0.528147632754473	-6.62141478374139
MIMAT0004557	hsa-miR-34a*	-0.0717471627050488	6.62778042865753	-1.04320860063485	0.297040375541435	0.568436977654833	-6.67577244219406
MIMAT0000099	hsa-miR-101	0.185411094785903	9.0218396216369	1.03793332485421	0.299488868947981	0.569028851001163	-6.68123240720649
MIMAT0000681	hsa-miR-29c	-0.187137860879415	13.0393530337512	-1.02176485585904	0.307077144014091	0.579308654664881	-6.69779478566163
