	name	logFC	AveExpr	t	P.Value	adj.P.Val	B
MIMAT0000736	hsa-miR-381-3p	-0.587360536425625	7.32068191061008	-4.00043679443045	6.61664553973515e-05	0.000473894883251302	0.535749054305111
MIMAT0005901	hsa-miR-1249-3p	-0.50894857010219	7.18475937883214	-3.79622163440247	0.000152506212877142	0.00106353016874849	-0.250306171379185
MIMAT0000435	hsa-miR-143-3p	-0.764813396969305	8.54037762665586	-3.72793185615389	0.000199909010251345	0.0013583560952976	-0.504145830000118
MIMAT0004603	hsa-miR-125b-2-3p	-0.441560419797817	7.07859561777273	-3.70442328469249	0.000219212380652177	0.00145228202182067	-0.59048215038238
MIMAT0002872	hsa-miR-501-5p	0.167486774031394	6.35216892927499	3.66040364015298	0.000260154603928259	0.00168148707417045	-0.750702829067932
MIMAT0003237	hsa-miR-572	-0.557630760731538	7.51779934141069	-3.64929613711031	0.000271565125994721	0.00171344662830003	-0.790833946784413
MIMAT0005792	hsa-miR-320b	-0.618403215790481	10.6484960799054	-3.54426646809814	0.00040524200178153	0.00245020596525255	-1.16437339457659
MIMAT0000265	hsa-miR-204-5p	-0.438513572938453	6.57982679362797	-3.54030304891574	0.000411327947945646	0.00245020596525255	-1.17825922300842
MIMAT0000760	hsa-miR-331-3p	0.488801742064249	9.72634717742887	3.53597934588655	0.000418064518276766	0.00245020596525255	-1.19338986703685
MIMAT0006764	hsa-miR-320d	-0.553535008042569	11.2520473269699	-3.53139560890649	0.000425318771326857	0.00245020596525255	-1.2094106190024
MIMAT0004682	hsa-miR-361-3p	0.403327514574905	8.24704019714778	3.48269380903686	0.000510008793157594	0.00287558149333537	-1.37836633361117
MIMAT0002819	hsa-miR-193b-3p	-0.676690505535912	10.3827625196775	-3.47429874055271	0.000526109523301045	0.00290456299322452	-1.40725699231378
MIMAT0004767	hsa-miR-193b-5p	-0.271140741604967	6.77799059473659	-3.46324554149234	0.000548031840981427	0.00296384567061384	-1.44519058944197
MIMAT0002816	hsa-miR-494-3p	1.26185341249797	10.0451296933191	3.43810575561775	0.000601103329490017	0.00313445566989158	-1.53102480389464
MIMAT0000074	hsa-miR-19b-3p	0.568404355593653	10.1671182754503	3.43713987001713	0.000603234864771586	0.00313445566989158	-1.53431031887246
MIMAT0004694	hsa-miR-342-5p	0.766744266375377	8.79267006048888	3.42014495698546	0.000641910681733315	0.00327127558960247	-1.59197071816635
MIMAT0000728	hsa-miR-375	1.3734703130648	9.04133112779657	3.34525181212664	0.000841460771163115	0.00420730385581557	-1.84271308144405
MIMAT0000680	hsa-miR-106b-5p	0.482856102601586	11.6648093696172	3.33325068040352	0.000878342997938572	0.00431038693432818	-1.88238420775807
MIMAT0005793	hsa-miR-320c	-0.48628000862765	10.7647150754132	-3.30203833291897	0.000981406188554582	0.0047285934539448	-1.98490196625644
MIMAT0004557	hsa-miR-34a-3p	0.208071872935354	6.5481635551957	3.22229310755786	0.00129776388260383	0.00614120408732168	-2.24250667366098
MIMAT0004601	hsa-miR-145-3p	-0.397370771900278	7.17350792022542	-3.21045886744264	0.00135203535256281	0.00628577839349375	-2.28020590498791
MIMAT0000753	hsa-miR-342-3p	0.85250910034723	10.3118010615516	3.2036857088789	0.00138403220751552	0.00632359543088988	-2.30172092656175
MIMAT0000447	hsa-miR-134-5p	-0.368674094905808	7.20281312588377	-3.13453645339812	0.00175311587801667	0.00775557603790321	-2.51880761585288
MIMAT0000759	hsa-miR-148b-3p	0.425307335649571	9.08032694104696	3.13405454556221	0.00175597948027997	0.00775557603790321	-2.52030410307256
MIMAT0000098	hsa-miR-100-5p	-0.753564734094081	10.1868713572392	-3.12571164739248	0.00180624209568624	0.00784678943207958	-2.54617561230427
MIMAT0000765	hsa-miR-335-5p	-0.603701648920136	7.26570044891902	-3.06907471288713	0.00218399063465772	0.00933479868039188	-2.72000707427703
MIMAT0000449	hsa-miR-146a-5p	0.69960494047169	9.11792193528796	2.98090658696151	0.00291816911703555	0.0122748383494353	-2.98436354947319
MIMAT0000436	hsa-miR-144-3p	-0.795989611023077	7.74148883042989	-2.93334275840498	0.00340196330050665	0.0140862542911604	-3.12381183395572
MIMAT0001631	hsa-miR-451	-1.28998174915283	12.092034928533	-2.90778510485385	0.00369110888666757	0.0150483669994909	-3.19782583215075
MIMAT0003308	hsa-miR-638	-0.675532946752895	10.0675873432584	-2.87859812718622	0.00404854794297387	0.0162555334073951	-3.2815664990036
MIMAT0004571	hsa-miR-200b-5p	0.441029824097561	7.36055586811062	2.86897712524217	0.00417309093825277	0.0165055089348804	-3.30898703968468
MIMAT0000093	hsa-miR-93-5p	0.405543915550386	10.3025912387197	2.82802549685547	0.00474305754504843	0.0184839742564387	-3.42468574187476
MIMAT0000267	hsa-miR-210-3p	0.776846191263633	9.54433905149133	2.76679297546978	0.00572744835884698	0.0219967219578906	-3.59461124276792
MIMAT0005898	hsa-miR-1246	0.885873862549578	9.89895245082938	2.73341145397805	0.0063385439351561	0.0239959163259481	-3.68569649097727
MIMAT0004795	hsa-miR-574-5p	0.534643368836951	8.79199280335803	2.727115580415	0.00646017481587212	0.0240618751739377	-3.70275274893138
MIMAT0000424	hsa-miR-128-3p	0.410948789494737	7.78269033710522	2.7231649849025	0.00653756608499441	0.0240618751739377	-3.71343548120849
MIMAT0000077	hsa-miR-22-3p	-0.457085604202495	13.792238789432	-2.71637150065283	0.0066726026182082	0.024222461559249	-3.73176974456044
MIMAT0000070	hsa-miR-17-5p	0.485990603408714	8.80970641251732	2.69859236538558	0.00703796274587749	0.0251981951413752	-3.77953736412954
MIMAT0002174	hsa-miR-484	0.178779313598491	6.7580189362258	2.69417122090164	0.00713156466265335	0.0251981951413752	-3.79136750960516
MIMAT0000257	hsa-miR-181b-5p	0.481805616382491	8.77442131791366	2.67463455374903	0.00755871617465354	0.0263560498195156	-3.84341382035186
MIMAT0000281	hsa-miR-224-5p	-0.740764306280417	7.31771812605145	-2.64315972177577	0.00829532873610898	0.0285488586372582	-3.92647428356962
MIMAT0000227	hsa-miR-197-3p	-0.417105707415797	7.85346290077302	-2.59969910751425	0.00941802175531627	0.0319971251943438	-4.03956267637172
MIMAT0000271	hsa-miR-214-3p	-0.577252935968285	10.8486434352814	-2.5796188919697	0.00998113294825244	0.0334810155859101	-4.09118538805375
MIMAT0004683	hsa-miR-362-3p	0.334489913246435	7.38694860249752	2.57143221911531	0.0102191969899133	0.0338510900290879	-4.11211799713013
MIMAT0002809	hsa-miR-146b-5p	0.614773671733767	9.24596576984793	2.53543899465219	0.0113269536710431	0.0370573175657583	-4.20336675506288
MIMAT0003322	hsa-miR-652-3p	-0.338397056835132	7.52636043303402	-2.493419084259	0.0127541944838722	0.0412178236369039	-4.3082800235856
MIMAT0000423	hsa-miR-125b-5p	-0.586866409284418	12.9477489402412	-2.46886600667524	0.0136599757198207	0.0436131754909937	-4.36877782855896
MIMAT0000733	hsa-miR-379-5p	-0.348740452986315	7.30904600741099	-2.46423778630872	0.0138369468439677	0.0436522727815647	-4.38011504015865
MIMAT0000418	hsa-miR-23b-3p	-0.413117088827517	10.1739787814216	-2.45516083102874	0.01418991937214	0.0442391603954952	-4.40228850240113
MIMAT0004780	hsa-miR-532-3p	0.194259020668824	6.95052906864633	2.43601189734973	0.0149607439104388	0.0460999667007706	-4.44879975311644
MIMAT0000088	hsa-miR-30a-3p	-0.66740656902984	9.2067756333507	-2.38894578878074	0.0170142480405256	0.0512034238517577	-4.56158351461596
MIMAT0004955	hsa-miR-374b-5p	0.317317153607802	7.4168399789447	2.38416654653032	0.0172360107379138	0.0512034238517577	-4.57291377862936
MIMAT0000461	hsa-miR-195-5p	-0.70854988087167	10.4303946556959	-2.38354811162945	0.0172648915169169	0.0512034238517577	-4.57437827108237
MIMAT0000086	hsa-miR-29a-3p	-0.344477168659633	13.4463282436253	-2.37854786862364	0.0174999664129741	0.0512034238517577	-4.58620530515072
MIMAT0000688	hsa-miR-301a-3p	0.522491884826485	8.95252418760201	2.37267395022012	0.017779699073742	0.0512034238517577	-4.60006733918069
MIMAT0000510	hsa-miR-320a	-0.360511358005094	9.2488714676048	-2.36980033380985	0.0179179719309543	0.0512034238517577	-4.60683647562993
MIMAT0004761	hsa-miR-483-5p	-0.441866220122879	7.70573379863177	-2.36873436674939	0.0179695034649565	0.0512034238517577	-4.60934541358796
MIMAT0000092	hsa-miR-92a-3p	-0.435186020214839	8.91761951447317	-2.35067474638818	0.0188625126032103	0.0530036648554451	-4.65168150897217
MIMAT0000459	hsa-miR-193a-3p	-0.346564661259101	8.02627063254423	-2.34793526214066	0.019001313816103	0.0530036648554451	-4.65807541621906
MIMAT0005865	hsa-miR-1202	-0.726949212318001	11.2997920564771	-2.27446321046481	0.023072520688513	0.0636897706505828	-4.82679536207947
MIMAT0003885	hsa-miR-454-3p	0.416081940147983	7.37406850079631	2.22981412320873	0.0259006919238581	0.0707596222662104	-4.92672386561071
MIMAT0000073	hsa-miR-19a-3p	0.433049598252576	9.29081858754097	2.21721015174938	0.0267514698145232	0.0723381581719249	-4.95457636438231
MIMAT0000425	hsa-miR-130a-3p	-0.432691813787462	10.5570734516748	-2.20735145310372	0.0274336753513529	0.0734335754354395	-4.97625295023645
MIMAT0002173	hsa-miR-483-3p	-0.163215336937115	6.38252241797201	-2.19530359776356	0.0282877198389159	0.0749624575731271	-5.00261255052056
MIMAT0000222	hsa-miR-192-5p	0.443342829272171	8.04023940008042	2.1878372363703	0.0288284222171251	0.0756389295795857	-5.01887630149029
MIMAT0000101	hsa-miR-103a-3p	0.290625782277155	12.419752889664	2.1664169664467	0.0304293442308089	0.0788498555475352	-5.06522979125806
MIMAT0000710	hsa-miR-365a-3p	-0.451951003406911	9.4157620227778	-2.16357612166335	0.030647302344891	0.0788498555475352	-5.07134333513592
MIMAT0000431	hsa-miR-140-5p	-0.364904763366852	9.98079926611106	-2.1309025182066	0.0332521401929398	0.0847290110685486	-5.14108413510788
MIMAT0004558	hsa-miR-181a-2-3p	0.163829387193793	6.73352352389779	2.10853585402955	0.0351426911784821	0.0878506154652483	-5.18821674913747
MIMAT0000252	hsa-miR-7-5p	0.585072463900594	7.79067575479418	2.10576849085403	0.0353828682706212	0.0878506154652483	-5.19401395567762
MIMAT0004673	hsa-miR-29c-5p	-0.414424351415955	8.66544686550759	-2.10340843615077	0.0355888017397317	0.0878506154652483	-5.1989519315033
MIMAT0000720	hsa-miR-376c-3p	-0.407301027748258	8.2258267336999	-2.09742038778509	0.0361159042630347	0.0878506154652483	-5.21145610093395
MIMAT0001618	hsa-miR-191-3p	-0.0935817072090277	6.45051875184377	-2.09549819844358	0.0362865127558896	0.0878506154652483	-5.21546247740262
MIMAT0000445	hsa-miR-126-3p	-0.533065358992204	9.43987586457774	-2.09348099683112	0.0364662932119899	0.0878506154652483	-5.21966295774695
MIMAT0001412	hsa-miR-18b-5p	0.300343505911176	7.13683013014711	2.08590911407688	0.0371479208450037	0.0886864776930269	-5.23539422783296
