	name	logFC	AveExpr	t	P.Value	adj.P.Val	B
MIMAT0000688	hsa-miR-301a-3p	-0.303358051432031	9.21366109282571	-1.36436572268045	0.172682211436293	0.406490869398707	-6.33769338781349
MIMAT0003308	hsa-miR-638	-0.306759242141439	10.0187563983726	-1.3478947724981	0.177920680014534	0.414635025479155	-6.3599086924897
MIMAT0000435	hsa-miR-143-3p	0.25390749263005	8.59798720169983	1.34374336419754	0.179259503496627	0.414635025479155	-6.36546547565905
MIMAT0000092	hsa-miR-92a-3p	-0.228467450576151	8.92249333348097	-1.33345719909012	0.182609065649227	0.41705822808303	-6.37916016041446
MIMAT0002817	hsa-miR-495-3p	0.0907634749660469	6.5451523751435	1.33091837622018	0.183442904833513	0.41705822808303	-6.38252412240272
MIMAT0004682	hsa-miR-361-3p	-0.155242012650397	8.43673593373022	-1.3136052340463	0.18920456862363	0.426511993676998	-6.40529370909123
MIMAT0000443	hsa-miR-125a-5p	0.227173549840892	9.6550575834668	1.27422404639057	0.202805575240293	0.453330109360654	-6.45597881059422
MIMAT0000687_MIMAT0002890	hsa-miR-299-5p	0.149619207198409	6.89952607985826	1.26330302610009	0.206700662152854	0.457699411595952	-6.46976203814359
MIMAT0000415	hsa-let-7i-5p	0.184787206321106	13.1517748083683	1.2591346169438	0.208201612041768	0.457699411595952	-6.47499170521677
MIMAT0000070	hsa-miR-17	-0.206732712784181	9.04023643870974	-1.25156868578683	0.210946113476257	0.459931690038397	-6.48443983507848
MIMAT0000097	hsa-miR-99a-5p	0.328216599442663	10.8898574639844	1.24520733348702	0.213273854848371	0.461226385281843	-6.49233975693746
MIMAT0004605	hsa-miR-129-3p	-0.0694036969888767	6.46919515894037	-1.22835513728888	0.219529975630638	0.470927205788303	-6.51307373056463
MIMAT0004614	hsa-miR-193a-5p	-0.181838735026154	8.40770281656061	-1.21826320388378	0.223339012921106	0.475265419496113	-6.52535532016084
MIMAT0004600	hsa-miR-144-5p	-0.166278965763399	6.59532349787693	-1.19840263561846	0.230972797392389	0.487609238939488	-6.54922981037597
MIMAT0004695	hsa-miR-337-5p	0.117485755735316	6.90647617376736	1.19214371487697	0.233416558664809	0.488888225234954	-6.55667254822864
MIMAT0000269	hsa-miR-212-3p	0.0643007617852946	6.53585405884525	1.18165391337564	0.237553293267739	0.49366543757202	-6.56905918965281
MIMAT0004602	hsa-miR-125a-3p	-0.169952786611114	7.32495176236841	-1.16570435471243	0.243942019984963	0.499461078778721	-6.58768352666999
MIMAT0000707	hsa-miR-363-3p	0.318516433100718	7.95803591891584	1.16531983517261	0.244097519703886	0.499461078778721	-6.58812941306321
MIMAT0000692	hsa-miR-30e	-0.167809424170194	8.64938703191281	-1.15738321172639	0.247322663130672	0.502197163303502	-6.59729988410341
MIMAT0004587	hsa-miR-23b-5p	0.0678801662859589	6.55032875169836	1.14479482945194	0.252499156161614	0.506004875511368	-6.61171701171675
MIMAT0000281	hsa-miR-224-5p	-0.292210424035948	7.30884325661238	-1.13931628814915	0.254775443250257	0.506004875511368	-6.61794229113204
MIMAT0004606	hsa-miR-136-3p	0.0935533150196246	6.7402146487628	1.13900619134955	0.254904711723772	0.506004875511368	-6.618293763605
MIMAT0000100	hsa-miR-29b-3p	0.265521341954827	9.52299598677184	1.12538887929497	0.260626365387702	0.513530468097249	-6.63363384180651
MIMAT0000278	hsa-miR-221-3p	-0.189144581220324	8.05856675243203	-1.1117377280158	0.266450906461251	0.520896458377196	-6.64882720211693
MIMAT0000255	hsa-miR-34a-5p	0.156731238061516	12.9568434925094	1.10398732189794	0.269797390715946	0.520896458377196	-6.65737082569346
MIMAT0004603	hsa-miR-125b-2-3p	-0.114289563742786	7.07593847346222	-1.10296831729703	0.270239516000199	0.520896458377196	-6.65848968298052
MIMAT0000250	hsa-miR-139-5p	-0.114184112074411	6.91398843011334	-1.07596162757655	0.282138635738228	0.539919979182509	-6.68776688268696
MIMAT0000416	hsa-miR-1	0.14481548646851	6.65446276752192	1.0702188903232	0.28471405836131	0.54095671088649	-6.69389901784026
MIMAT0002171	hsa-miR-410-3p	0.0946915730727342	6.81356721052664	1.05866489474811	0.289943746390676	0.546986074751204	-6.70613719393641
MIMAT0000426	hsa-miR-132-3p	0.0986263901102218	7.5440780900559	1.02652080416577	0.304831938946066	0.571023209575024	-6.73948700485545
MIMAT0004514	hsa-miR-29b-1-5p	0.0950973981551524	6.95170329349452	1.01134843868034	0.312032774092695	0.580424600759838	-6.75487184844612
MIMAT0005593	hsa-miR-1238-3p	-0.0430634063324264	6.54721593193667	-1.00506692134421	0.315046583337614	0.581961049776426	-6.76117438169995
MIMAT0000759	hsa-miR-148b-3p	0.125244513996935	9.33468232557499	0.986392602674012	0.324119055615333	0.594590819266749	-6.77967963226522
MIMAT0003240	hsa-miR-575	-0.203456020251092	7.8141866522653	-0.975529682910716	0.329474144835609	0.60027481182378	-6.79028477792062
MIMAT0000080	hsa-miR-24-3p	0.105513247926037	12.105776213781	0.937160454073307	0.348845367498252	0.626082949768368	-6.82680483155026
MIMAT0002821	hsa-miR-181d-5p	0.123164180533655	7.4620544211287	0.936054131068854	0.349414445729687	0.626082949768368	-6.82783613270536
MIMAT0000085	hsa-miR-28-5p	0.153232004294002	8.17223960359992	0.931884878494218	0.351564353075557	0.626082949768368	-6.83171172904447
MIMAT0004945	hsa-miR-744-5p	0.0755518841163463	6.67369922309879	0.927540965975386	0.353813228421038	0.626082949768368	-6.83573130427889
MIMAT0004774	hsa-miR-501-3p	-0.0604068976946328	6.75151145074928	-0.921896819181864	0.3567488076547	0.626082949768368	-6.84092601390372
MIMAT0001631	hsa-miR-451	-0.397798587080825	11.9419992465271	-0.916242027404815	0.359705283055589	0.626082949768368	-6.84609876498527
MIMAT0002874	hsa-miR-503-5p	-0.121083594503347	7.21820971872286	-0.912745085600241	0.36154126422763	0.626082949768368	-6.84928170489106
MIMAT0000275	hsa-miR-218-5p	0.145112131226375	7.58006987959222	0.910982147816882	0.362469076181687	0.626082949768368	-6.85088173378806
MIMAT0000685	hsa-miR-34b-5p	0.134324172032708	8.42260031913985	0.898959035738761	0.368836433299027	0.630349324105014	-6.86171143289745
MIMAT0000257	hsa-miR-181b-5p	-0.16290501096009	8.99101763739321	-0.897378637877395	0.36967855097888	0.630349324105014	-6.86312427444753
MIMAT0004767	hsa-miR-193b-5p	0.0624332805088619	6.81545285463846	0.885516631069908	0.376037367994081	0.637107897365768	-6.8736493921887
MIMAT0000222	hsa-miR-192-5p	0.177964560104133	8.24147971745256	0.870481059672658	0.38419390773841	0.643787863018011	-6.88678936899744
MIMAT0003237	hsa-miR-572	-0.122907388437824	7.49901688138355	-0.867980911909949	0.385560628431248	0.643787863018011	-6.88895251887234
