MIMAT,name,logFC.merged,adj.P.Val.merged,TestStatistic.meta,adj.P.Val.meta,same_dir,consensus,curated
MIMAT0000275,hsa-miR-218-5p,-0.0598393,8.794e-01,-0.532410,0.83800, TRUE,FALSE,white
MIMAT0002874,hsa-miR-503-5p,-0.0454045,8.794e-01,-0.288593,0.94016, TRUE,FALSE,white
MIMAT0003240,hsa-miR-575,-0.0698479,8.794e-01, 0.949987,0.74472,FALSE,FALSE,rejected
MIMAT0004493,hsa-miR-20a-3p, 0.0428464,8.794e-01, 0.364866,0.92005, TRUE,FALSE,white
MIMAT0004683,hsa-miR-362-3p,-0.0438645,8.800e-01,-0.558397,0.83039, TRUE,FALSE,white
MIMAT0000083,hsa-miR-26b-5p, 0.1069621,8.979e-01, 0.485929,0.86991, TRUE,FALSE,white
MIMAT0000227,hsa-miR-197-3p, 0.0473255,8.979e-01,-0.200765,0.96947,FALSE,FALSE,white
MIMAT0004514,hsa-miR-29b-1-5p, 0.0284232,8.979e-01, 0.143239,0.97014, TRUE,FALSE,white
MIMAT0000094,hsa-miR-95-3p,-0.0409421,8.996e-01,-0.510978,0.85107, TRUE,FALSE,white
MIMAT0000222,hsa-miR-192-5p, 0.0561794,8.996e-01, 0.195396,0.96947, TRUE,FALSE,white
MIMAT0000432,hsa-miR-141-3p, 0.0725804,8.996e-01, 0.897540,0.77086, TRUE,FALSE,white
MIMAT0000765,hsa-miR-335-5p, 0.0493441,8.996e-01,-0.077577,0.98266,FALSE,FALSE,white
MIMAT0002817,hsa-miR-495-3p, 0.0190794,8.996e-01, 0.360127,0.92014, TRUE,FALSE,white
MIMAT0003163,hsa-miR-539-5p,-0.0179442,8.996e-01,-0.309866,0.94016, TRUE,FALSE,white
MIMAT0003180,hsa-miR-487b-3p, 0.0280024,8.996e-01, 0.149074,0.97014, TRUE,FALSE,white
MIMAT0004599,hsa-miR-143-5p,-0.0164224,9.001e-01,-0.296072,0.94016, TRUE,FALSE,white
MIMAT0004552,hsa-miR-139-3p,-0.0158825,9.011e-01,-0.094758,0.97607, TRUE,FALSE,white
MIMAT0001341,hsa-miR-424-5p,-0.0693219,9.024e-01,-0.364938,0.92005, TRUE,FALSE,white
