MIMAT	name	logFC.merged	adj.P.Val.merged	TestStatistic.meta	adj.P.Val.meta	same_dir	consensus	curated
MIMAT0000727	hsa-miR-374a-5p	-6.072e-02	9.109e-01	-0.18580	0.94837	 TRUE	FALSE	white
MIMAT0000245	hsa-miR-30d-5p	-4.646e-02	9.269e-01	-0.60789	0.82009	 TRUE	FALSE	white
MIMAT0000280	hsa-miR-223-3p	 6.626e-02	9.269e-01	-0.21003	0.94837	FALSE	FALSE	white
MIMAT0000419	hsa-miR-27b-3p	 4.257e-02	9.269e-01	-0.44175	0.88603	FALSE	FALSE	white
MIMAT0000431	hsa-miR-140-5p	-3.926e-02	9.269e-01	-0.93948	0.64117	 TRUE	FALSE	white
MIMAT0000703	hsa-miR-361-5p	-2.511e-02	9.269e-01	-0.94961	0.64117	 TRUE	FALSE	white
MIMAT0003322	hsa-miR-652-3p	-2.948e-02	9.269e-01	-0.43117	0.89182	 TRUE	FALSE	white
MIMAT0004594	hsa-miR-132-5p	-1.902e-02	9.269e-01	 0.21671	0.94837	FALSE	FALSE	white
MIMAT0004762	hsa-miR-486-3p	-1.306e-02	9.269e-01	-0.22953	0.94837	 TRUE	FALSE	white
MIMAT0000426	hsa-miR-132-3p	-1.983e-02	9.319e-01	-0.32181	0.92106	 TRUE	FALSE	white
MIMAT0000510	hsa-miR-320a	 3.141e-02	9.319e-01	-0.33047	0.92106	FALSE	FALSE	rejected
MIMAT0000089	hsa-miR-31-5p	-3.298e-02	9.426e-01	-0.91803	0.64117	 TRUE	FALSE	white
MIMAT0005898	hsa-miR-1246	-5.841e-02	9.427e-01	-0.15998	0.95586	 TRUE	FALSE	rejected
MIMAT0000226	hsa-miR-196a-5p	-7.591e-02	9.466e-01	-0.22205	0.94837	 TRUE	FALSE	white
MIMAT0000256	hsa-miR-181a-5p	 3.389e-02	9.466e-01	-0.68551	0.76854	FALSE	FALSE	white
MIMAT0000271	hsa-miR-214-3p	-3.733e-02	9.466e-01	-0.95845	0.64117	 TRUE	FALSE	white
MIMAT0000086	hsa-miR-29a-3p	-2.169e-02	9.488e-01	-1.30103	0.50984	 TRUE	FALSE	white
MIMAT0000278	hsa-miR-221-3p	-2.527e-02	9.552e-01	-1.18997	0.56904	 TRUE	FALSE	white
MIMAT0004514	hsa-miR-29b-1-5p	-1.291e-02	9.574e-01	-0.27439	0.93140	 TRUE	FALSE	white
MIMAT0000062	hsa-let-7a-5p	-2.443e-02	9.608e-01	-0.39667	0.89780	 TRUE	FALSE	white
MIMAT0000063	hsa-let-7b-5p	-1.538e-02	9.608e-01	-1.70837	0.40010	 TRUE	FALSE	white
MIMAT0000077	hsa-miR-22-3p	 1.709e-02	9.608e-01	-0.98777	0.62989	FALSE	FALSE	white
MIMAT0000257	hsa-miR-181b-5p	-1.567e-02	9.608e-01	-0.68972	0.76854	 TRUE	FALSE	white
MIMAT0000414	hsa-let-7g-5p	-2.611e-02	9.608e-01	-0.10283	0.97111	 TRUE	FALSE	white
MIMAT0000424	hsa-miR-128-3p	-1.435e-02	9.608e-01	-0.23131	0.94837	 TRUE	FALSE	white
MIMAT0000425	hsa-miR-130a-3p	 1.773e-02	9.608e-01	-1.04795	0.61952	FALSE	FALSE	white
MIMAT0000689	hsa-miR-99b-5p	-2.044e-02	9.608e-01	-0.51659	0.85857	 TRUE	FALSE	white
MIMAT0003299	hsa-miR-630	 1.439e-02	9.608e-01	 0.99067	0.62989	 TRUE	FALSE	rejected
MIMAT0004945	hsa-miR-744-5p	 8.177e-03	9.608e-01	-0.01576	0.99136	FALSE	FALSE	white
MIMAT0000067	hsa-let-7f-5p	 2.368e-02	9.646e-01	 0.13820	0.95812	 TRUE	FALSE	white
MIMAT0004954	hsa-miR-543	 2.865e-03	9.646e-01	-0.38517	0.89780	FALSE	FALSE	white
MIMAT0000069	hsa-miR-16-5p	-9.201e-03	9.928e-01	 0.01116	0.99136	FALSE	FALSE	white
MIMAT0000455	hsa-miR-185-5p	-1.410e-03	9.953e-01	-0.82033	0.68243	 TRUE	FALSE	white
MIMAT0000617	hsa-miR-200c-3p	 2.669e-03	9.953e-01	 0.18880	0.94837	 TRUE	FALSE	white
MIMAT0000688	hsa-miR-301a-3p	-4.233e-03	9.953e-01	-0.18558	0.94837	 TRUE	FALSE	white
MIMAT0004558	hsa-miR-181a-2-3p	 9.634e-05	9.991e-01	-0.44880	0.88603	FALSE	FALSE	white
