MIMAT	name	logFC.merged	adj.P.Val.merged	TestStatistic.meta	adj.P.Val.meta	same_dir	consensus	curated
MIMAT0000244	hsa-miR-30c	 0.053075	8.550e-01	 0.171606	9.416e-01	 TRUE	FALSE	white
MIMAT0000258	hsa-miR-181c	-0.050198	8.550e-01	-0.034714	9.834e-01	 TRUE	FALSE	white
MIMAT0000686	hsa-miR-34c-5p	-0.047055	8.550e-01	 0.119299	9.600e-01	FALSE	FALSE	white
MIMAT0000755	hsa-miR-323-3p	 0.008821	8.550e-01	 0.572593	7.817e-01	 TRUE	FALSE	white
MIMAT0002874	hsa-miR-503	-0.041954	8.550e-01	-0.043536	9.815e-01	 TRUE	FALSE	white
MIMAT0004602	hsa-miR-125a-3p	-0.045332	8.550e-01	 0.542746	7.871e-01	FALSE	FALSE	white
MIMAT0000460	hsa-miR-194	 0.032612	8.605e-01	 0.468754	8.059e-01	 TRUE	FALSE	white
MIMAT0002888	hsa-miR-532-5p	-0.035241	8.605e-01	-0.349135	8.479e-01	 TRUE	FALSE	white
MIMAT0000092	hsa-miR-92a	 0.047339	8.679e-01	-0.685301	7.295e-01	FALSE	FALSE	white
MIMAT0000082	hsa-miR-26a	-0.042982	8.680e-01	-0.376011	8.357e-01	 TRUE	FALSE	white
MIMAT0000442	hsa-miR-9*	 0.056754	8.680e-01	 0.499545	7.972e-01	 TRUE	FALSE	white
MIMAT0000078	hsa-miR-23a	 0.041818	8.746e-01	-0.566111	7.834e-01	FALSE	FALSE	white
MIMAT0004493	hsa-miR-20a*	-0.029647	8.823e-01	 0.088883	9.769e-01	FALSE	FALSE	white
MIMAT0004762	hsa-miR-486-3p	-0.013623	8.823e-01	-0.578793	7.817e-01	 TRUE	FALSE	white
MIMAT0000414	hsa-let-7g	 0.056617	8.971e-01	 0.256891	8.948e-01	 TRUE	FALSE	white
MIMAT0000707	hsa-miR-363	 0.055525	9.042e-01	 0.212298	9.144e-01	 TRUE	FALSE	white
MIMAT0000752	hsa-miR-328	-0.005952	9.207e-01	 0.330026	8.574e-01	FALSE	FALSE	white
MIMAT0000085	hsa-miR-28-5p	-0.025584	9.292e-01	-0.123442	9.600e-01	 TRUE	FALSE	white
MIMAT0000227	hsa-miR-197	 0.024535	9.292e-01	-0.287643	8.832e-01	FALSE	FALSE	white
MIMAT0000426	hsa-miR-132	-0.015147	9.292e-01	-0.103897	9.682e-01	 TRUE	FALSE	white
MIMAT0004587	hsa-miR-23b*	-0.008772	9.319e-01	 0.049232	9.815e-01	FALSE	FALSE	white
MIMAT0004594	hsa-miR-132*	 0.010530	9.368e-01	 0.864844	6.618e-01	 TRUE	FALSE	white
MIMAT0000072	hsa-miR-18a	-0.017433	9.407e-01	 0.118254	9.600e-01	FALSE	FALSE	white
MIMAT0001412	hsa-miR-18b	-0.015466	9.407e-01	 0.130631	9.600e-01	FALSE	FALSE	white
MIMAT0000269	hsa-miR-212	-0.005132	9.584e-01	 0.356878	8.451e-01	FALSE	FALSE	white
MIMAT0002813	hsa-miR-493*	 0.007406	9.584e-01	 0.734702	7.009e-01	 TRUE	FALSE	white
MIMAT0004494	hsa-miR-21*	 0.018544	9.584e-01	-0.173054	9.416e-01	FALSE	FALSE	white
MIMAT0005949	hsa-miR-664	 0.004559	9.584e-01	 0.066235	9.815e-01	 TRUE	FALSE	rejected
MIMAT0000070	hsa-miR-17	 0.008439	9.641e-01	 0.129973	9.600e-01	 TRUE	FALSE	white
MIMAT0000077	hsa-miR-22	 0.010061	9.641e-01	-0.789819	6.805e-01	FALSE	FALSE	white
MIMAT0000455	hsa-miR-185	-0.008609	9.641e-01	-0.744869	6.976e-01	 TRUE	FALSE	white
MIMAT0001080	hsa-miR-196b	-0.009025	9.641e-01	 0.401324	8.317e-01	FALSE	FALSE	white
MIMAT0002821	hsa-miR-181d	 0.007543	9.641e-01	 0.270420	8.869e-01	 TRUE	FALSE	white
MIMAT0003945	hsa-miR-765	 0.006077	9.641e-01	 0.609061	7.717e-01	 TRUE	FALSE	rejected
MIMAT0000222	hsa-miR-192	 0.008943	9.652e-01	 0.247929	8.988e-01	 TRUE	FALSE	white
