MIMAT	name	logFC.merged	adj.P.Val.merged	TestStatistic.meta	adj.P.Val.meta	same_dir	consensus	curated
MIMAT0004599	hsa-miR-143-5p	-1.110e-01	3.405e-01	-0.48698	0.9587	 TRUE	FALSE	white
MIMAT0000253	hsa-miR-10a-5p	 5.510e-01	3.424e-01	 1.56746	0.7563	 TRUE	FALSE	white
MIMAT0000445	hsa-miR-126-3p	-4.014e-01	3.592e-01	-1.33278	0.8212	 TRUE	FALSE	white
MIMAT0004601	hsa-miR-145-3p	-1.958e-01	3.592e-01	-0.76986	0.9458	 TRUE	FALSE	white
MIMAT0000318	hsa-miR-200b-3p	 4.880e-01	3.769e-01	 0.58766	0.9587	 TRUE	FALSE	white
MIMAT0000753	hsa-miR-342-3p	 4.100e-01	3.771e-01	 1.16962	0.8334	 TRUE	FALSE	white
MIMAT0004814	hsa-miR-654-3p	-1.881e-01	3.825e-01	-1.27041	0.8212	 TRUE	FALSE	white
MIMAT0000682	hsa-miR-200a-3p	 4.704e-01	3.852e-01	 0.55072	0.9587	 TRUE	FALSE	white
MIMAT0003393	hsa-miR-425-5p	 2.865e-01	3.885e-01	 0.27722	0.9587	 TRUE	FALSE	white
MIMAT0000692	hsa-miR-30e-5p	-2.145e-01	4.035e-01	-1.05448	0.8344	 TRUE	FALSE	white
MIMAT0004614	hsa-miR-193a-5p	-2.354e-01	4.035e-01	-1.82634	0.7103	 TRUE	FALSE	white
MIMAT0004673	hsa-miR-29c-5p	 2.903e-01	4.035e-01	 1.81894	0.7103	 TRUE	FALSE	white
MIMAT0002876	hsa-miR-505-3p	-1.391e-01	4.172e-01	-1.99695	0.7103	 TRUE	FALSE	white
MIMAT0003294	hsa-miR-625-5p	 2.707e-01	4.172e-01	 1.04282	0.8344	 TRUE	FALSE	white
MIMAT0000099	hsa-miR-101-3p	-2.517e-01	4.270e-01	-1.11334	0.8344	 TRUE	FALSE	white
MIMAT0000710	hsa-miR-365a-3p	 2.961e-01	4.290e-01	 0.58813	0.9587	 TRUE	FALSE	white
MIMAT0000419	hsa-miR-27b-3p	 2.526e-01	4.391e-01	 0.60010	0.9587	 TRUE	FALSE	white
MIMAT0003299	hsa-miR-630	-1.803e-01	4.391e-01	-0.24281	0.9604	 TRUE	FALSE	rejected
MIMAT0000232	hsa-miR-199a-3p	 4.621e-01	4.569e-01	 0.85974	0.9233	 TRUE	FALSE	white
MIMAT0000243	hsa-miR-148a-3p	-3.374e-01	4.678e-01	-1.72708	0.7103	 TRUE	FALSE	white
MIMAT0000266	hsa-miR-205-5p	-5.711e-01	4.678e-01	-0.90201	0.9105	 TRUE	FALSE	white
MIMAT0000271	hsa-miR-214-3p	 2.970e-01	4.678e-01	 0.37203	0.9587	 TRUE	FALSE	white
MIMAT0000424	hsa-miR-128-3p	 1.987e-01	4.678e-01	 0.53511	0.9587	 TRUE	FALSE	white
MIMAT0003326	hsa-miR-663	 2.877e-01	4.678e-01	 1.02165	0.8473	 TRUE	FALSE	rejected
MIMAT0003879	hsa-miR-758-3p	-1.160e-01	4.678e-01	-1.14705	0.8344	 TRUE	FALSE	white
MIMAT0004911	hsa-miR-874-3p	-1.053e-01	4.678e-01	-1.22863	0.8212	 TRUE	FALSE	white
MIMAT0002813	hsa-miR-493-5p	 1.113e-01	4.884e-01	 1.20884	0.8212	 TRUE	FALSE	white
MIMAT0000435	hsa-miR-143-3p	-2.601e-01	4.969e-01	-0.39442	0.9587	 TRUE	FALSE	white
MIMAT0004775	hsa-miR-502-3p	-1.070e-01	4.969e-01	-1.31194	0.8212	 TRUE	FALSE	white
MIMAT0003233	hsa-miR-551b-3p	-2.731e-01	5.004e-01	-0.14235	0.9852	 TRUE	FALSE	white
MIMAT0004504	hsa-miR-31-3p	-2.187e-01	5.004e-01	-1.61081	0.7103	 TRUE	FALSE	white
MIMAT0000275	hsa-miR-218-5p	-2.218e-01	5.008e-01	-0.80992	0.9364	 TRUE	FALSE	white
MIMAT0004571	hsa-miR-200b-5p	 1.880e-01	5.183e-01	 0.40660	0.9587	 TRUE	FALSE	white
MIMAT0000414	hsa-let-7g-5p	 3.305e-01	5.242e-01	 0.45699	0.9587	 TRUE	FALSE	white
MIMAT0000432	hsa-miR-141-3p	 3.386e-01	5.385e-01	 0.71559	0.9458	 TRUE	FALSE	white
MIMAT0000443	hsa-miR-125a-5p	 2.169e-01	5.385e-01	 1.22503	0.8212	 TRUE	FALSE	white
MIMAT0005796	hsa-miR-1271-5p	-8.906e-02	5.385e-01	-0.89674	0.9105	 TRUE	FALSE	white
MIMAT0000256	hsa-miR-181a-5p	 2.172e-01	5.999e-01	 0.21567	0.9767	 TRUE	FALSE	white
MIMAT0000457	hsa-miR-188-5p	-1.339e-01	6.071e-01	 0.27730	0.9587	FALSE	FALSE	white
MIMAT0000082	hsa-miR-26a-5p	-1.815e-01	6.140e-01	-0.64466	0.9587	 TRUE	FALSE	white
MIMAT0000098	hsa-miR-100-5p	-2.549e-01	6.140e-01	-0.90222	0.9105	 TRUE	FALSE	white
MIMAT0000617	hsa-miR-200c-3p	 2.444e-01	6.140e-01	 0.71118	0.9458	 TRUE	FALSE	white
MIMAT0000705	hsa-miR-362-5p	-1.402e-01	6.140e-01	-0.99848	0.8593	 TRUE	FALSE	white
MIMAT0000759	hsa-miR-148b-3p	 1.419e-01	6.140e-01	-0.19197	0.9810	FALSE	FALSE	white
MIMAT0000765	hsa-miR-335-5p	-2.046e-01	6.140e-01	-0.48217	0.9587	 TRUE	FALSE	white
MIMAT0001638	hsa-miR-409-5p	-6.627e-02	6.140e-01	-0.88235	0.9180	 TRUE	FALSE	white
MIMAT0004602	hsa-miR-125a-3p	-1.505e-01	6.140e-01	 0.02359	0.9852	FALSE	FALSE	white
MIMAT0004606	hsa-miR-136-3p	-9.713e-02	6.140e-01	-0.33221	0.9587	 TRUE	FALSE	white
MIMAT0004674	hsa-miR-30c-1-3p	-4.877e-02	6.140e-01	-1.51992	0.7741	 TRUE	FALSE	white
MIMAT0004982	hsa-miR-939-5p	-1.574e-01	6.140e-01	 0.99233	0.8593	FALSE	FALSE	rejected
MIMAT0005929	hsa-miR-1275	-2.122e-01	6.140e-01	-0.62174	0.9587	 TRUE	FALSE	rejected
MIMAT0000737	hsa-miR-382-5p	-9.140e-02	6.208e-01	-1.06937	0.8344	 TRUE	FALSE	white
MIMAT0000425	hsa-miR-130a-3p	-1.917e-01	6.256e-01	-1.36022	0.8212	 TRUE	FALSE	white
MIMAT0000438	hsa-miR-152-3p	-1.526e-01	6.256e-01	-0.81815	0.9364	 TRUE	FALSE	white
MIMAT0000446	hsa-miR-127-3p	-1.785e-01	6.256e-01	-0.74949	0.9458	 TRUE	FALSE	white
MIMAT0000455	hsa-miR-185-5p	-1.316e-01	6.256e-01	-1.80488	0.7103	 TRUE	FALSE	white
MIMAT0000456	hsa-miR-186-5p	-1.107e-01	6.256e-01	-1.04769	0.8344	 TRUE	FALSE	white
MIMAT0000707	hsa-miR-363-3p	 2.592e-01	6.256e-01	 0.66286	0.9587	 TRUE	FALSE	white
MIMAT0002805	hsa-miR-489-3p	 1.320e-01	6.256e-01	 1.27590	0.8212	 TRUE	FALSE	white
MIMAT0002814	hsa-miR-432-5p	-7.158e-02	6.256e-01	-1.27859	0.8212	 TRUE	FALSE	white
MIMAT0003886	hsa-miR-769-5p	 1.061e-01	6.256e-01	 1.27262	0.8212	 TRUE	FALSE	white
MIMAT0000689	hsa-miR-99b-5p	 1.714e-01	6.256e-01	 0.75357	0.9458	 TRUE	FALSE	white
MIMAT0003330	hsa-miR-654-5p	-3.005e-02	6.256e-01	-0.04354	0.9852	 TRUE	FALSE	white
MIMAT0000447	hsa-miR-134-5p	 1.120e-01	6.303e-01	 1.20567	0.8212	 TRUE	FALSE	white
MIMAT0000756	hsa-miR-326	 6.866e-02	6.374e-01	 0.72704	0.9458	 TRUE	FALSE	white
MIMAT0000770	hsa-miR-133b	-1.004e-01	6.374e-01	-1.39077	0.8212	 TRUE	FALSE	white
MIMAT0001639	hsa-miR-409-3p	-8.990e-02	6.374e-01	-1.14221	0.8344	 TRUE	FALSE	white
MIMAT0000072	hsa-miR-18a-5p	 1.538e-01	6.446e-01	 0.39344	0.9587	 TRUE	FALSE	white
MIMAT0000097	hsa-miR-99a-5p	-2.567e-01	6.557e-01	-0.72724	0.9458	 TRUE	FALSE	white
MIMAT0001412	hsa-miR-18b-5p	 1.280e-01	6.557e-01	 0.37823	0.9587	 TRUE	FALSE	white
MIMAT0002173	hsa-miR-483-3p	-6.645e-02	6.557e-01	-0.39186	0.9587	 TRUE	FALSE	white
MIMAT0004552	hsa-miR-139-3p	-5.561e-02	6.557e-01	-0.24342	0.9604	 TRUE	FALSE	white
MIMAT0004695	hsa-miR-337-5p	-9.635e-02	6.557e-01	-0.32732	0.9587	 TRUE	FALSE	white
MIMAT0004945	hsa-miR-744-5p	 6.947e-02	6.817e-01	 0.40456	0.9587	 TRUE	FALSE	white
MIMAT0002175	hsa-miR-485-5p	-3.356e-02	6.835e-01	-0.49982	0.9587	 TRUE	FALSE	white
MIMAT0003239	hsa-miR-574-3p	-1.233e-01	6.835e-01	-0.58013	0.9587	 TRUE	FALSE	white
MIMAT0003163	hsa-miR-539-5p	-5.354e-02	7.093e-01	-0.42198	0.9587	 TRUE	FALSE	white
MIMAT0004610	hsa-miR-150-3p	 8.806e-02	7.093e-01	 0.95858	0.8797	 TRUE	FALSE	white
MIMAT0002171	hsa-miR-410-3p	-7.925e-02	7.167e-01	-0.28072	0.9587	 TRUE	FALSE	white
MIMAT0000077	hsa-miR-22-3p	-1.312e-01	7.238e-01	-1.07398	0.8344	 TRUE	FALSE	white
MIMAT0005865	hsa-miR-1202	 2.504e-01	7.238e-01	 0.36220	0.9587	 TRUE	FALSE	rejected
MIMAT0004589	hsa-miR-30b-3p	-5.927e-02	7.277e-01	-0.41559	0.9587	 TRUE	FALSE	white
MIMAT0004748	hsa-miR-423-5p	 6.831e-02	7.277e-01	 0.08731	0.9852	 TRUE	FALSE	white
MIMAT0005593	hsa-miR-1238-3p	-3.542e-02	7.277e-01	-2.09393	0.7103	 TRUE	FALSE	rejected
MIMAT0002176	hsa-miR-485-3p	-2.678e-02	7.305e-01	-0.61771	0.9587	 TRUE	FALSE	white
MIMAT0006764	hsa-miR-320d	 1.181e-01	7.305e-01	 0.05139	0.9852	 TRUE	FALSE	rejected
MIMAT0000088	hsa-miR-30a-3p	 2.033e-01	7.454e-01	 0.89450	0.9105	 TRUE	FALSE	white
MIMAT0003888	hsa-miR-766-3p	-4.026e-02	7.454e-01	-0.36251	0.9587	 TRUE	FALSE	purple
MIMAT0000255	hsa-miR-34a-5p	 1.071e-01	7.557e-01	-1.64826	0.7103	FALSE	FALSE	white
MIMAT0000728	hsa-miR-375	 2.904e-01	7.557e-01	 0.25715	0.9601	 TRUE	FALSE	white
MIMAT0000070	hsa-miR-17-5p	 1.192e-01	7.824e-01	 0.12270	0.9852	 TRUE	FALSE	white
MIMAT0000222	hsa-miR-192-5p	 1.344e-01	7.824e-01	 0.17117	0.9831	 TRUE	FALSE	white
MIMAT0000442	hsa-miR-9-3p	 1.433e-01	7.824e-01	 1.00613	0.8588	 TRUE	FALSE	white
MIMAT0003266	hsa-miR-598-3p	 6.660e-02	7.824e-01	 0.70911	0.9458	 TRUE	FALSE	rejected
MIMAT0004484	hsa-let-7d-3p	 1.769e-02	7.824e-01	 1.23053	0.8212	 TRUE	FALSE	white
MIMAT0004594	hsa-miR-132-5p	 5.692e-02	7.824e-01	 1.33838	0.8212	 TRUE	FALSE	white
MIMAT0005792	hsa-miR-320b	 1.133e-01	7.824e-01	-0.10113	0.9852	FALSE	FALSE	rejected
MIMAT0000646	hsa-miR-155-5p	 1.528e-01	7.922e-01	-0.14003	0.9852	FALSE	FALSE	white
MIMAT0002174	hsa-miR-484	 4.206e-02	7.922e-01	-0.05931	0.9852	FALSE	FALSE	rejected
MIMAT0004767	hsa-miR-193b-5p	 4.818e-02	7.988e-01	 0.60850	0.9587	 TRUE	FALSE	white
MIMAT0004774	hsa-miR-501-3p	 4.065e-02	7.988e-01	 0.39539	0.9587	 TRUE	FALSE	white
MIMAT0004493	hsa-miR-20a-3p	 7.563e-02	8.009e-01	 0.43569	0.9587	 TRUE	FALSE	white
MIMAT0000269	hsa-miR-212-3p	 3.622e-02	8.061e-01	 1.11860	0.8344	 TRUE	FALSE	white
MIMAT0000691	hsa-miR-130b-3p	 9.907e-02	8.091e-01	-0.48753	0.9587	FALSE	FALSE	white
MIMAT0000757	hsa-miR-151-3p	 9.543e-02	8.091e-01	 0.57136	0.9587	 TRUE	FALSE	white
MIMAT0003885	hsa-miR-454-3p	 1.096e-01	8.091e-01	 0.09157	0.9852	 TRUE	FALSE	white
MIMAT0004955	hsa-miR-374b-5p	-7.698e-02	8.091e-01	-0.83747	0.9364	 TRUE	FALSE	white
MIMAT0000762	hsa-miR-324-3p	-7.472e-02	8.124e-01	-0.40694	0.9587	 TRUE	FALSE	white
MIMAT0002888	hsa-miR-532-5p	-6.956e-02	8.154e-01	-0.66153	0.9587	 TRUE	FALSE	white
MIMAT0004784	hsa-miR-455-3p	 1.192e-01	8.196e-01	-0.10856	0.9852	FALSE	FALSE	white
MIMAT0000069	hsa-miR-16-5p	 1.770e-01	8.202e-01	 0.26711	0.9596	 TRUE	FALSE	white
MIMAT0000085	hsa-miR-28-5p	 8.797e-02	8.264e-01	 0.14215	0.9852	 TRUE	FALSE	white
MIMAT0004557	hsa-miR-34a-3p	-3.476e-02	8.264e-01	-1.14710	0.8344	 TRUE	FALSE	white
MIMAT0002821	hsa-miR-181d-5p	 6.726e-02	8.282e-01	 0.08540	0.9852	 TRUE	FALSE	white
MIMAT0004762	hsa-miR-486-3p	-2.946e-02	8.282e-01	-0.59556	0.9587	 TRUE	FALSE	white
MIMAT0000257	hsa-miR-181b-5p	 9.201e-02	8.358e-01	-0.35560	0.9587	FALSE	FALSE	white
MIMAT0000433	hsa-miR-142-5p	-1.220e-01	8.358e-01	-2.16900	0.7103	 TRUE	FALSE	white
MIMAT0000434	hsa-miR-142-3p	-1.584e-01	8.358e-01	-1.53186	0.7738	 TRUE	FALSE	white
MIMAT0002890	hsa-miR-299-5p	-6.498e-02	8.358e-01	-0.33900	0.9587	 TRUE	FALSE	white
MIMAT0000460	hsa-miR-194-5p	 5.407e-02	8.368e-01	 0.21864	0.9767	 TRUE	FALSE	white
MIMAT0000755	hsa-miR-323-3p	 1.593e-02	8.368e-01	 1.10199	0.8344	 TRUE	FALSE	white
MIMAT0003340	hsa-miR-542-5p	-7.214e-02	8.426e-01	-0.43060	0.9587	 TRUE	FALSE	white
MIMAT0001080	hsa-miR-196b-5p	 8.443e-02	8.458e-01	 0.94389	0.8797	 TRUE	FALSE	white
MIMAT0003322	hsa-miR-652-3p	 6.332e-02	8.458e-01	 0.51735	0.9587	 TRUE	FALSE	white
MIMAT0000459	hsa-miR-193a-3p	 6.446e-02	8.586e-01	-0.18468	0.9831	FALSE	FALSE	white
MIMAT0001413	hsa-miR-20b-5p	 9.910e-02	8.586e-01	 0.04697	0.9852	 TRUE	FALSE	white
MIMAT0004558	hsa-miR-181a-2-3p	-3.387e-02	8.586e-01	-0.75586	0.9458	 TRUE	FALSE	white
MIMAT0004954	hsa-miR-543	-1.832e-02	8.586e-01	-0.26220	0.9598	 TRUE	FALSE	white
MIMAT0003221	hsa-miR-557	 3.184e-02	8.598e-01	 0.95740	0.8797	 TRUE	FALSE	purple
MIMAT0000752	hsa-miR-328-3p	 1.594e-02	8.621e-01	 0.77767	0.9458	 TRUE	FALSE	white
MIMAT0000231	hsa-miR-199a-5p	 9.240e-02	8.653e-01	-0.04497	0.9852	FALSE	FALSE	white
MIMAT0000087	hsa-miR-30a-5p	 1.311e-01	8.658e-01	 0.57369	0.9587	 TRUE	FALSE	white
MIMAT0004550	hsa-miR-30c-2-3p	 6.067e-02	8.658e-01	 0.54277	0.9587	 TRUE	FALSE	white
MIMAT0004587	hsa-miR-23b-5p	 2.382e-02	8.658e-01	 0.44793	0.9587	 TRUE	FALSE	white
MIMAT0000416	hsa-miR-1-3p	-4.873e-02	9.073e-01	-0.31640	0.9587	 TRUE	FALSE	white
MIMAT0000763	hsa-miR-338-3p	 9.892e-02	9.114e-01	 0.36084	0.9587	 TRUE	FALSE	white
MIMAT0004682	hsa-miR-361-3p	-3.952e-02	9.119e-01	-1.27858	0.8212	 TRUE	FALSE	white
MIMAT0000244	hsa-miR-30c-5p	 5.763e-02	9.389e-01	 0.29979	0.9587	 TRUE	FALSE	white
MIMAT0000426	hsa-miR-132-3p	 2.916e-02	9.579e-01	 0.38443	0.9587	 TRUE	FALSE	white
MIMAT0000510	hsa-miR-320a	-4.171e-02	9.579e-01	-0.40806	0.9587	 TRUE	FALSE	rejected
MIMAT0004683	hsa-miR-362-3p	 3.649e-02	9.579e-01	-0.39581	0.9587	FALSE	FALSE	white
MIMAT0004761	hsa-miR-483-5p	 4.993e-02	9.579e-01	 0.73854	0.9458	 TRUE	FALSE	white
MIMAT0005793	hsa-miR-320c	 4.079e-02	9.579e-01	-0.28229	0.9587	FALSE	FALSE	rejected
MIMAT0000083	hsa-miR-26b-5p	 7.925e-02	9.595e-01	 0.28975	0.9587	 TRUE	FALSE	white
MIMAT0000092	hsa-miR-92a-3p	 4.487e-02	9.595e-01	-0.56209	0.9587	FALSE	FALSE	white
MIMAT0000094	hsa-miR-95-3p	-3.691e-02	9.595e-01	-0.75234	0.9458	 TRUE	FALSE	white
MIMAT0000461	hsa-miR-195-5p	-7.419e-02	9.595e-01	-0.07239	0.9852	 TRUE	FALSE	white
MIMAT0000703	hsa-miR-361-5p	-2.427e-02	9.595e-01	-0.15412	0.9852	 TRUE	FALSE	white
MIMAT0001618	hsa-miR-191-3p	 1.056e-02	9.595e-01	-0.58546	0.9587	FALSE	FALSE	white
MIMAT0003338	hsa-miR-660-5p	-3.903e-02	9.595e-01	-0.47176	0.9587	 TRUE	FALSE	white
MIMAT0004494	hsa-miR-21-3p	-4.610e-02	9.595e-01	-1.12883	0.8344	 TRUE	FALSE	white
MIMAT0004514	hsa-miR-29b-1-5p	 2.078e-02	9.595e-01	 0.07340	0.9852	 TRUE	FALSE	white
MIMAT0004776	hsa-miR-505-5p	 1.781e-02	9.595e-01	 0.09031	0.9852	 TRUE	FALSE	white
MIMAT0004951	hsa-miR-887-3p	 2.676e-02	9.595e-01	-0.16634	0.9831	FALSE	FALSE	white
MIMAT0005901	hsa-miR-1249-3p	 3.002e-02	9.595e-01	-0.73659	0.9458	FALSE	FALSE	white
MIMAT0000073	hsa-miR-19a-3p	-2.928e-02	9.640e-01	-0.57323	0.9587	 TRUE	FALSE	white
