MIMAT	name	logFC.merged	adj.P.Val.merged	TestStatistic.meta	adj.P.Val.meta	same_dir	consensus	curated
MIMAT0000688	hsa-miR-301a-3p	 0.522492	5.120e-02	 3.65792	9.626e-04	 TRUE	FALSE	white
MIMAT0004761	hsa-miR-483-5p	-0.441866	5.120e-02	-2.24622	5.592e-02	 TRUE	FALSE	white
MIMAT0004955	hsa-miR-374b-5p	 0.317317	5.120e-02	 3.77183	7.040e-04	 TRUE	FALSE	white
MIMAT0000092	hsa-miR-92a-3p	-0.435186	5.300e-02	-2.68295	2.014e-02	 TRUE	FALSE	white
MIMAT0000459	hsa-miR-193a-3p	-0.346565	5.300e-02	-2.50363	3.073e-02	 TRUE	FALSE	white
MIMAT0005865	hsa-miR-1202	-0.726949	6.369e-02	-2.79706	1.485e-02	 TRUE	FALSE	rejected
MIMAT0003885	hsa-miR-454-3p	 0.416082	7.076e-02	 3.37222	2.670e-03	 TRUE	FALSE	white
MIMAT0000073	hsa-miR-19a-3p	 0.433050	7.234e-02	 4.52317	4.484e-05	 TRUE	FALSE	white
MIMAT0000425	hsa-miR-130a-3p	-0.432692	7.343e-02	-2.41673	3.673e-02	 TRUE	FALSE	white
MIMAT0002173	hsa-miR-483-3p	-0.163215	7.496e-02	-2.44388	3.469e-02	 TRUE	FALSE	white
MIMAT0000222	hsa-miR-192-5p	 0.443343	7.564e-02	 3.79710	6.466e-04	 TRUE	FALSE	white
MIMAT0000101	hsa-miR-103a-3p	 0.290626	7.885e-02	 3.29571	3.388e-03	 TRUE	FALSE	white
MIMAT0000710	hsa-miR-365a-3p	-0.451951	7.885e-02	-2.01664	8.984e-02	 TRUE	FALSE	white
MIMAT0000431	hsa-miR-140-5p	-0.364905	8.473e-02	-2.76605	1.617e-02	 TRUE	FALSE	white
MIMAT0000252	hsa-miR-7-5p	 0.585072	8.785e-02	 4.83524	1.175e-05	 TRUE	FALSE	white
MIMAT0000445	hsa-miR-126-3p	-0.533065	8.785e-02	-2.19261	6.268e-02	 TRUE	FALSE	white
MIMAT0000720	hsa-miR-376c-3p	-0.407301	8.785e-02	-1.25539	3.244e-01	 TRUE	FALSE	white
MIMAT0001618	hsa-miR-191-3p	-0.093582	8.785e-02	-1.48690	2.374e-01	 TRUE	FALSE	white
MIMAT0004558	hsa-miR-181a-2-3p	 0.163829	8.785e-02	 1.59600	1.999e-01	 TRUE	FALSE	white
MIMAT0004673	hsa-miR-29c-5p	-0.414424	8.785e-02	-3.74312	7.768e-04	 TRUE	FALSE	white
MIMAT0001412	hsa-miR-18b-5p	 0.300344	8.869e-02	 2.81872	1.404e-02	 TRUE	FALSE	white
MIMAT0000452	hsa-miR-154-5p	-0.201896	9.612e-02	-2.56441	2.712e-02	 TRUE	FALSE	white
MIMAT0003221	hsa-miR-557	-0.151354	9.612e-02	-1.73467	1.613e-01	 TRUE	FALSE	purple
MIMAT0001080	hsa-miR-196b-5p	-0.365158	9.885e-02	-2.65703	2.154e-02	 TRUE	FALSE	white
MIMAT0000254	hsa-miR-10b-5p	-0.614338	1.014e-01	-2.43474	3.526e-02	 TRUE	FALSE	white
MIMAT0002821	hsa-miR-181d-5p	 0.256299	1.031e-01	 3.34968	2.859e-03	 TRUE	FALSE	white
MIMAT0000072	hsa-miR-18a-5p	 0.332223	1.072e-01	 4.17199	1.840e-04	 TRUE	FALSE	white
MIMAT0000278	hsa-miR-221-3p	 0.342643	1.117e-01	 2.00701	9.122e-02	 TRUE	FALSE	white
MIMAT0000703	hsa-miR-361-5p	-0.221116	1.135e-01	-2.37295	4.066e-02	 TRUE	FALSE	white
MIMAT0000226	hsa-miR-196a-5p	 0.855444	1.141e-01	 4.69474	2.144e-05	 TRUE	FALSE	white
MIMAT0000245	hsa-miR-30d-5p	-0.394367	1.154e-01	-2.45205	3.422e-02	 TRUE	FALSE	white
MIMAT0000687	hsa-miR-299-3p	-0.130458	1.154e-01	-1.23025	3.349e-01	 TRUE	FALSE	white
MIMAT0000729	hsa-miR-376a-3p	-0.365591	1.167e-01	-1.27215	3.188e-01	 TRUE	FALSE	white
MIMAT0000280	hsa-miR-223-3p	 0.538311	1.233e-01	 2.09263	7.903e-02	 TRUE	FALSE	white
MIMAT0000081	hsa-miR-25-3p	 0.265138	1.244e-01	 2.04134	8.533e-02	 TRUE	FALSE	white
MIMAT0004784	hsa-miR-455-3p	 0.404501	1.261e-01	 1.67830	1.766e-01	 TRUE	FALSE	white
MIMAT0000455	hsa-miR-185-5p	 0.245475	1.290e-01	 1.64896	1.825e-01	 TRUE	FALSE	white
MIMAT0000084	hsa-miR-27a-3p	-0.293378	1.324e-01	-1.07284	4.081e-01	 TRUE	FALSE	white
MIMAT0000451	hsa-miR-150-5p	 0.657513	1.330e-01	 3.47710	1.892e-03	 TRUE	FALSE	white
MIMAT0004484	hsa-let-7d-3p	-0.049806	1.356e-01	-1.09466	3.999e-01	 TRUE	FALSE	white
MIMAT0000087	hsa-miR-30a-5p	-0.586975	1.449e-01	-2.45672	3.409e-02	 TRUE	FALSE	white
MIMAT0000089	hsa-miR-31-5p	 0.318995	1.449e-01	 2.07429	8.132e-02	 TRUE	FALSE	white
MIMAT0002876	hsa-miR-505-3p	 0.172872	1.454e-01	 1.51128	2.279e-01	 TRUE	FALSE	white
MIMAT0000094	hsa-miR-95-3p	 0.264313	1.489e-01	 2.07871	8.110e-02	 TRUE	FALSE	white
MIMAT0000762	hsa-miR-324-3p	-0.232600	1.489e-01	-1.71920	1.655e-01	 TRUE	FALSE	white
MIMAT0000685	hsa-miR-34b-5p	 0.268133	1.599e-01	 1.48107	2.385e-01	 TRUE	FALSE	white
MIMAT0004605	hsa-miR-129-3p	-0.103365	1.599e-01	-1.40305	2.694e-01	 TRUE	FALSE	white
MIMAT0002874	hsa-miR-503-5p	 0.231335	1.639e-01	 0.92377	4.792e-01	 TRUE	FALSE	white
MIMAT0003294	hsa-miR-625-5p	 0.321271	1.639e-01	 2.56907	2.702e-02	 TRUE	FALSE	white
MIMAT0003150	hsa-miR-455-5p	 0.188904	1.810e-01	 2.87493	1.203e-02	 TRUE	FALSE	white
MIMAT0002813	hsa-miR-493-5p	 0.143632	1.819e-01	 2.76185	1.620e-02	 TRUE	FALSE	white
MIMAT0004674	hsa-miR-30c-1-3p	 0.076884	1.839e-01	 1.07642	4.080e-01	 TRUE	FALSE	white
MIMAT0000727	hsa-miR-374a-5p	 0.349762	1.938e-01	 3.98288	3.608e-04	 TRUE	FALSE	white
MIMAT0000446	hsa-miR-127-3p	-0.293175	1.988e-01	-2.06004	8.352e-02	 TRUE	FALSE	white
MIMAT0000414	hsa-let-7g-5p	 0.433479	2.038e-01	 1.11761	3.904e-01	 TRUE	FALSE	white
MIMAT0004945	hsa-miR-744-5p	 0.129265	2.038e-01	 1.65749	1.805e-01	 TRUE	FALSE	white
MIMAT0001341	hsa-miR-424-5p	 0.439000	2.105e-01	 1.26183	3.227e-01	 TRUE	FALSE	white
MIMAT0005796	hsa-miR-1271-5p	-0.116063	2.175e-01	-2.19195	6.268e-02	 TRUE	FALSE	white
MIMAT0001413	hsa-miR-20b-5p	 0.342169	2.254e-01	 1.59086	1.999e-01	 TRUE	FALSE	white
MIMAT0003338	hsa-miR-660-5p	 0.271772	2.254e-01	 1.70970	1.665e-01	 TRUE	FALSE	white
MIMAT0003888	hsa-miR-766-3p	 0.084393	2.254e-01	 2.05188	8.451e-02	 TRUE	FALSE	purple
MIMAT0004568	hsa-miR-221-5p	 0.173062	2.288e-01	 2.00361	9.126e-02	 TRUE	FALSE	white
MIMAT0000082	hsa-miR-26a-5p	-0.249551	2.348e-01	-1.57323	2.043e-01	 TRUE	FALSE	white
MIMAT0000244	hsa-miR-30c-5p	-0.276946	2.372e-01	-1.99074	9.337e-02	 TRUE	FALSE	white
MIMAT0000069	hsa-miR-16-5p	 0.446118	2.822e-01	 1.25138	3.248e-01	 TRUE	FALSE	white
MIMAT0004689	hsa-miR-377-5p	-0.064700	2.822e-01	-1.58595	2.005e-01	 TRUE	FALSE	white
MIMAT0000100	hsa-miR-29b-3p	 0.329742	2.900e-01	 2.17005	6.571e-02	 TRUE	FALSE	white
MIMAT0000255	hsa-miR-34a-5p	 0.204203	2.945e-01	 1.30965	3.061e-01	 TRUE	FALSE	white
MIMAT0004606	hsa-miR-136-3p	-0.123694	3.001e-01	-1.46219	2.457e-01	 TRUE	FALSE	white
MIMAT0003945	hsa-miR-765	 0.142188	3.098e-01	 1.06125	4.117e-01	 TRUE	FALSE	rejected
MIMAT0002890	hsa-miR-299-5p	-0.170312	3.105e-01	-1.82084	1.357e-01	 TRUE	FALSE	white
MIMAT0003228	hsa-miR-564	 0.046485	3.195e-01	 0.48896	7.327e-01	 TRUE	FALSE	rejected
MIMAT0003326	hsa-miR-663	 0.277488	3.285e-01	 1.33819	2.976e-01	 TRUE	FALSE	rejected
MIMAT0002805	hsa-miR-489-3p	-0.172075	3.287e-01	-0.99755	4.466e-01	 TRUE	FALSE	white
MIMAT0005949	hsa-miR-664	 0.070358	3.287e-01	 1.71366	1.663e-01	 TRUE	FALSE	rejected
MIMAT0000730	hsa-miR-377-3p	-0.240459	3.296e-01	 0.58367	6.801e-01	FALSE	FALSE	white
MIMAT0003299	hsa-miR-630	 0.162802	3.296e-01	 0.82929	5.365e-01	 TRUE	FALSE	rejected
MIMAT0004504	hsa-miR-31-3p	 0.219011	3.296e-01	 1.30892	3.061e-01	 TRUE	FALSE	white
MIMAT0004600	hsa-miR-144-5p	-0.192109	3.296e-01	 0.94529	4.701e-01	FALSE	FALSE	white
MIMAT0004695	hsa-miR-337-5p	-0.135494	3.296e-01	-1.65965	1.805e-01	 TRUE	FALSE	white
MIMAT0003258	hsa-miR-590-5p	 0.276361	3.482e-01	 3.02737	7.602e-03	 TRUE	FALSE	white
MIMAT0004982	hsa-miR-939-5p	-0.181032	3.627e-01	-1.09235	3.999e-01	 TRUE	FALSE	rejected
MIMAT0000460	hsa-miR-194-5p	 0.128198	3.777e-01	 2.53253	2.858e-02	 TRUE	FALSE	white
MIMAT0000083	hsa-miR-26b-5p	 0.419938	3.778e-01	 1.41362	2.658e-01	 TRUE	FALSE	white
MIMAT0004774	hsa-miR-501-3p	 0.076043	3.778e-01	 1.89622	1.154e-01	 TRUE	FALSE	white
MIMAT0003239	hsa-miR-574-3p	 0.167869	3.786e-01	 1.39552	2.714e-01	 TRUE	FALSE	white
MIMAT0000096	hsa-miR-98-5p	 0.282206	4.000e-01	 0.27822	8.653e-01	 TRUE	FALSE	white
MIMAT0005593	hsa-miR-1238-3p	-0.051036	4.014e-01	-0.55135	6.940e-01	 TRUE	FALSE	rejected
MIMAT0004814	hsa-miR-654-3p	-0.133974	4.097e-01	-1.59433	1.999e-01	 TRUE	FALSE	white
MIMAT0000075	hsa-miR-20a-5p	 0.267778	4.469e-01	 1.20018	3.504e-01	 TRUE	FALSE	white
MIMAT0000104	hsa-miR-107	 0.151627	4.686e-01	 0.74551	5.837e-01	 TRUE	FALSE	white
MIMAT0000080	hsa-miR-24-3p	-0.117649	4.750e-01	-0.29446	8.629e-01	 TRUE	FALSE	white
MIMAT0000253	hsa-miR-10a-5p	-0.332084	4.802e-01	-1.55552	2.103e-01	 TRUE	FALSE	white
MIMAT0000420	hsa-miR-30b-5p	 0.179154	4.824e-01	 1.29313	3.110e-01	 TRUE	FALSE	white
MIMAT0002888	hsa-miR-532-5p	 0.118616	4.827e-01	 1.13234	3.850e-01	 TRUE	FALSE	white
MIMAT0000457	hsa-miR-188-5p	 0.113995	4.975e-01	 0.27454	8.653e-01	 TRUE	FALSE	white
MIMAT0002171	hsa-miR-410-3p	-0.091981	5.017e-01	-1.32611	3.023e-01	 TRUE	FALSE	white
MIMAT0004493	hsa-miR-20a-3p	 0.114717	5.017e-01	 0.67864	6.245e-01	 TRUE	FALSE	white
MIMAT0000426	hsa-miR-132-3p	-0.100079	5.056e-01	-1.12966	3.850e-01	 TRUE	FALSE	white
MIMAT0005948	hsa-miR-664*	 0.099781	5.088e-01	 1.28119	3.157e-01	 TRUE	FALSE	rejected
MIMAT0000275	hsa-miR-218-5p	-0.157043	5.233e-01	-1.18972	3.546e-01	 TRUE	FALSE	white
MIMAT0000067	hsa-let-7f-5p	 0.302718	5.248e-01	 0.55183	6.940e-01	 TRUE	FALSE	white
MIMAT0001627	hsa-miR-433-3p	 0.020041	5.319e-01	 0.25305	8.799e-01	 TRUE	FALSE	white
MIMAT0000078	hsa-miR-23a-3p	-0.140919	5.323e-01	-0.57842	6.801e-01	 TRUE	FALSE	white
MIMAT0000263	hsa-miR-199b-5p	-0.244835	5.323e-01	-1.09290	3.999e-01	 TRUE	FALSE	white
MIMAT0000689	hsa-miR-99b-5p	-0.151432	5.323e-01	-1.29668	3.109e-01	 TRUE	FALSE	white
MIMAT0005939	hsa-miR-1281	 0.036115	5.323e-01	 0.51491	7.209e-01	 TRUE	FALSE	rejected
MIMAT0003330	hsa-miR-654-5p	-0.026287	5.356e-01	-0.35178	8.211e-01	 TRUE	FALSE	white
MIMAT0003329	hsa-miR-411-5p	-0.045446	5.357e-01	-0.71264	6.065e-01	 TRUE	FALSE	white
MIMAT0004589	hsa-miR-30b-3p	-0.064995	5.357e-01	-2.04576	8.509e-02	 TRUE	FALSE	white
MIMAT0000755	hsa-miR-323-3p	-0.026814	5.398e-01	-1.13595	3.850e-01	 TRUE	FALSE	white
MIMAT0002175	hsa-miR-485-5p	-0.032621	5.407e-01	-1.75563	1.554e-01	 TRUE	FALSE	white
MIMAT0005929	hsa-miR-1275	-0.163067	5.558e-01	-0.76298	5.787e-01	 TRUE	FALSE	rejected
MIMAT0004911	hsa-miR-874-3p	 0.058741	5.930e-01	 0.70495	6.097e-01	 TRUE	FALSE	white
MIMAT0004550	hsa-miR-30c-2-3p	-0.109255	5.995e-01	-1.63982	1.847e-01	 TRUE	FALSE	white
MIMAT0004951	hsa-miR-887-3p	 0.089120	5.995e-01	 1.31430	3.061e-01	 TRUE	FALSE	white
MIMAT0003886	hsa-miR-769-5p	-0.073368	6.335e-01	-0.92261	4.792e-01	 TRUE	FALSE	white
MIMAT0004514	hsa-miR-29b-1-5p	 0.060377	6.696e-01	-0.12570	9.427e-01	FALSE	FALSE	white
MIMAT0000256	hsa-miR-181a-5p	 0.122040	6.745e-01	 0.28213	8.653e-01	 TRUE	FALSE	white
MIMAT0000419	hsa-miR-27b-3p	-0.110426	6.839e-01	-0.66257	6.286e-01	 TRUE	FALSE	white
MIMAT0003389	hsa-miR-542-3p	 0.090015	6.885e-01	 0.95063	4.701e-01	 TRUE	FALSE	white
MIMAT0000737	hsa-miR-382-5p	 0.052807	6.948e-01	 0.02958	9.811e-01	 TRUE	FALSE	white
MIMAT0000705	hsa-miR-362-5p	 0.076706	7.032e-01	 0.04007	9.811e-01	 TRUE	FALSE	white
MIMAT0002817	hsa-miR-495-3p	-0.040526	7.340e-01	-1.00427	4.444e-01	 TRUE	FALSE	white
MIMAT0004762	hsa-miR-486-3p	-0.029668	7.370e-01	-0.78328	5.658e-01	 TRUE	FALSE	white
MIMAT0000456	hsa-miR-186-5p	 0.058330	7.470e-01	 0.18597	9.183e-01	 TRUE	FALSE	white
MIMAT0003180	hsa-miR-487b-3p	-0.051266	7.647e-01	-0.94253	4.701e-01	 TRUE	FALSE	white
MIMAT0004775	hsa-miR-502-3p	 0.040521	7.660e-01	 0.17612	9.192e-01	 TRUE	FALSE	white
MIMAT0003163	hsa-miR-539-5p	-0.030974	7.748e-01	-1.44251	2.534e-01	 TRUE	FALSE	white
MIMAT0000099	hsa-miR-101-3p	-0.081354	7.770e-01	 0.69204	6.170e-01	FALSE	FALSE	white
MIMAT0000443	hsa-miR-125a-5p	 0.082282	7.830e-01	 0.66664	6.283e-01	 TRUE	FALSE	white
MIMAT0000085	hsa-miR-28-5p	 0.070973	7.954e-01	-0.15657	9.318e-01	FALSE	FALSE	white
