MIMAT	name	logFC.merged	adj.P.Val.merged	TestStatistic.meta	adj.P.Val.meta	same_dir	consensus	curated
MIMAT0004767	hsa-miR-193b-5p	 0.0748718	7.707e-01	 1.097674	0.69863	 TRUE	FALSE	white
MIMAT0004780	hsa-miR-532-3p	-0.0803696	7.707e-01	-1.350242	0.63401	 TRUE	FALSE	white
MIMAT0004814	hsa-miR-654-3p	-0.0958280	7.707e-01	-1.145392	0.69863	 TRUE	FALSE	white
MIMAT0004951	hsa-miR-887-3p	 0.0973382	7.707e-01	 0.416358	0.90499	 TRUE	FALSE	white
MIMAT0004955	hsa-miR-374b-5p	-0.1243922	7.707e-01	-1.043693	0.69863	 TRUE	FALSE	white
MIMAT0005593	hsa-miR-1238-3p	-0.0419672	7.707e-01	-2.483903	0.27384	 TRUE	FALSE	rejected
MIMAT0005865	hsa-miR-1202	 0.3289602	7.707e-01	 0.393488	0.90499	 TRUE	FALSE	rejected
MIMAT0000425	hsa-miR-130a-3p	-0.1514729	7.774e-01	-1.515091	0.57617	 TRUE	FALSE	white
MIMAT0000231	hsa-miR-199a-5p	 0.1690341	7.818e-01	 0.256509	0.94289	 TRUE	FALSE	white
MIMAT0000720	hsa-miR-376c-3p	-0.1463656	7.818e-01	-1.099580	0.69863	 TRUE	FALSE	white
MIMAT0004602	hsa-miR-125a-3p	-0.1089528	7.850e-01	 0.320902	0.93650	FALSE	FALSE	white
MIMAT0000070	hsa-miR-17	-0.1123448	7.943e-01	-0.766983	0.79102	 TRUE	FALSE	white
MIMAT0000075	hsa-miR-20a-5p	-0.1584099	7.943e-01	-0.858225	0.77961	 TRUE	FALSE	white
MIMAT0000077	hsa-miR-22-3p	-0.1000042	7.943e-01	-1.427592	0.61521	 TRUE	FALSE	white
MIMAT0000265	hsa-miR-204-5p	-0.0730792	7.943e-01	-0.943975	0.74155	 TRUE	FALSE	white
MIMAT0000267	hsa-miR-210-3p	 0.1812383	7.943e-01	 0.287920	0.93939	 TRUE	FALSE	white
MIMAT0000415	hsa-let-7i-5p	 0.0990797	7.943e-01	-1.428740	0.61521	FALSE	FALSE	white
MIMAT0000424	hsa-miR-128-3p	 0.0984262	7.943e-01	 0.471136	0.87416	 TRUE	FALSE	white
MIMAT0000452	hsa-miR-154-5p	-0.0683697	7.943e-01	-0.915259	0.75824	 TRUE	FALSE	white
MIMAT0000510	hsa-miR-320a	 0.0986987	7.943e-01	 0.038235	0.98868	 TRUE	FALSE	rejected
MIMAT0000686	hsa-miR-34c-5p	 0.0988388	7.943e-01	 0.714286	0.79576	 TRUE	FALSE	white
MIMAT0000703	hsa-miR-361-5p	 0.0803262	7.943e-01	 0.036708	0.98868	 TRUE	FALSE	white
MIMAT0000707	hsa-miR-363-3p	 0.1879844	7.943e-01	 0.778196	0.79025	 TRUE	FALSE	white
MIMAT0000728	hsa-miR-375	 0.2718462	7.943e-01	 0.952865	0.74155	 TRUE	FALSE	white
MIMAT0000759	hsa-miR-148b-3p	 0.0832419	7.943e-01	 0.271314	0.94196	 TRUE	FALSE	white
