	logFC	AveExpr	t	P.Value	adj.P.Val	B
MIMAT0000693	-0.0540155600021786	8.37835571742237	-0.330486965935644	0.741076125907286	0.856638541470955	-7.34216529809719
MIMAT0000707	0.0866686320315573	7.81692467209884	0.32527920049564	0.745013103243204	0.856638541470955	-7.34386750718849
MIMAT0001638	0.0204435725249876	6.44077452522051	0.322464979615649	0.747143389553615	0.856638541470955	-7.34477611174861
MIMAT0003879	0.0244068649993894	6.61313603053703	0.2772708874526	0.781608606409643	0.88667634265559	-7.35828622269618
MI0000065_MIMAT0000065	0.0607105456097372	9.75101865210168	0.272066047869906	0.785607000431192	0.88667634265559	-7.35971139552429
MIMAT0000258	0.0438951513012142	7.76479812464308	0.269188696692632	0.787819841441277	0.88667634265559	-7.36048767228353
MIMAT0004595	0.0290106991863572	6.94956174906454	0.266091054382592	0.790204015625219	0.88667634265559	-7.36131415642781
MIMAT0000770	-0.0285304615909077	6.50817489167488	-0.265327328944352	0.790792138208612	0.88667634265559	-7.36151645674346
MIMAT0000450	0.0601456324153506	7.68987119339658	0.262017920285548	0.793341990797107	0.88667634265559	-7.36238635501023
MIMAT0004602	-0.036645082691364	7.2587906258559	-0.251146770747765	0.801733494847297	0.892305898030883	-7.36516706874149
MIMAT0000269	-0.0148730661775387	6.48241034204348	-0.246069133152925	0.805660874794438	0.892940802897169	-7.36642550691037
MI0000066_MIMAT0000066	-0.0605682907755121	11.8773025483184	-0.231168599504027	0.817213938418713	0.898344029970953	-7.36997007320447
MIMAT0001639	0.0223087587510946	6.92754128153298	0.231070115043355	0.817290433281844	0.898344029970953	-7.36999276461685
MI0000434_MIMAT0000415	-0.0345545912621859	12.9234947809166	-0.222003918176361	0.824339700228394	0.902363622472234	-7.37204025746955
MIMAT0000266	0.0916574823748739	9.93630069048926	0.211951339098742	0.83217250281527	0.904908205817123	-7.37421471887866
MIMAT0000757	-0.0340999160016393	9.26215305974475	-0.210290687256333	0.833468084305245	0.904908205817123	-7.37456423724681
MIMAT0000756	0.0145309710735972	6.56033628545953	0.198907860636819	0.84236056961302	0.908199637474172	-7.37688598430245
MIMAT0004954	-0.00820905223150969	6.29601619740419	-0.197670781482947	0.843328234797446	0.908199637474172	-7.37713052898486
MIMAT0000231	-0.0400971674170174	8.62160002228369	-0.180471105460465	0.856806023006436	0.918993556934323	-7.38037248738329
MIMAT0000417	-0.0224260768534972	12.6383355351014	-0.145033998032278	0.884702641056366	0.944813443688993	-7.38612226376944
MIMAT0002176	0.0050282573721212	6.27409966786414	0.140880317817836	0.887982559858076	0.944813443688993	-7.38671424183106
MIMAT0000681	0.0274559861205157	12.7227283710769	0.129361387746868	0.897088265475757	0.950699117994229	-7.38826592041182
MIMAT0000062	0.0355232746892504	13.3802757394011	0.120364622027776	0.904209712667799	0.954443585593788	-7.38938584346177
MIMAT0000686	0.0158784627793693	7.1890411147208	0.100161307425211	0.920229048908929	0.967513545493183	-7.39160670361529
MIMAT0000232	-0.0309965522496416	12.5696546883844	-0.0917386496088542	0.926917389715229	0.969068543375198	-7.39241238587609
MIMAT0004610	0.00967419248849311	7.21080010027664	0.0891245643447392	0.928994280303291	0.969068543375198	-7.3926480589952
MIMAT0000068	-0.0161766380330608	11.6985415234337	-0.0814115225450108	0.93512506035961	0.971653383029907	-7.39330372442133
MIMAT0004776	-0.00627800766349118	6.69681159843376	-0.0740605661112055	0.94097162515445	0.972236807114342	-7.39387341223331
MIMAT0000438	-0.00990788893420724	7.96362403296252	-0.0651748080600579	0.948043114365157	0.972236807114342	-7.39449012799285
MIMAT0000692	-0.00905327092640729	8.51052583524318	-0.0621046151069961	0.950487425092965	0.972236807114342	-7.3946849172814
MIMAT0003240	-0.0127896227965492	7.76776308959641	-0.0608158842352699	0.951513578658354	0.972236807114342	-7.39476388104277
MIMAT0003266	-0.00576279233511379	6.5634363441562	-0.0577417556587562	0.953961679161065	0.972236807114342	-7.39494555510415
MIMAT0004594	-0.00420737517831338	6.72786935060843	-0.0482289772151688	0.961539889440353	0.972793844985294	-7.39544805371048
MIMAT0000279	-0.0111279575635477	8.02916997750163	-0.0466239710098743	0.962818855021274	0.972793844985294	-7.39552394103692
MIMAT0000761	0.00497581071646191	8.19673493527751	0.0415475332938638	0.96686468112292	0.972793844985294	-7.39574705620623
MIMAT0000763	-0.0110570100629337	8.62724536086884	-0.0386971991335637	0.969136725267304	0.972793844985294	-7.39586106915829
MIMAT0002814	0.0016693204842273	6.57365463747708	0.0228324836871028	0.981786797338954	0.981786797338954	-7.39634765448734
