	logFC	AveExpr	t	P.Value	adj.P.Val	B
MIMAT0001413	-0.0567639137706761	9.39599601767733	-0.247719626764406	0.804389007448773	0.911569271773084	-7.19264390155793
MIMAT0000069	-0.0799420242215572	13.0234039856985	-0.244584800162869	0.806815094685058	0.911569271773084	-7.19341205544989
MIMAT0004748	0.0216873048454334	7.53690430961203	0.238342257976642	0.811651811744706	0.911569271773084	-7.19491258562355
MIMAT0003322	0.0319302954542939	7.59910901028833	0.231396574677334	0.817041784217826	0.911569271773084	-7.19653654126971
MIMAT0004954	-0.00879613484565667	6.33340115004938	-0.231337002673759	0.817088051017871	0.911569271773084	-7.1965502619762
MIMAT0004955	-0.0315465010619054	7.5437558917133	-0.229541594268338	0.818482759779544	0.911569271773084	-7.19696212536311
MIMAT0000085	0.0386750072497781	8.16746976615574	0.229031432519996	0.818879168663946	0.911569271773084	-7.19707857012627
MIMAT0001536	0.0591803433973244	9.74952133303401	0.228094473664423	0.819607330618877	0.911569271773084	-7.19729175678639
MIMAT0000455	0.0280386320059929	9.23386820197064	0.224685689886658	0.822257792400906	0.911569271773084	-7.1980599860318
MIMAT0002871	-0.0175656003565976	7.25783402780578	-0.224414789038857	0.822468515885489	0.911569271773084	-7.19812054216586
MIMAT0000727	0.0466191750062492	8.10166467005848	0.208276223554542	0.83504470556074	0.9122249012133	-7.20159628959894
MIMAT0000073	-0.0384374957725893	9.54401263252997	-0.203002559566003	0.839163615955632	0.9122249012133	-7.20267587163112
MIMAT0003340	-0.0288074201707742	7.5045112924969	-0.197519422535066	0.843450811946141	0.9122249012133	-7.20376897957076
MIMAT0000318	0.0593145246630238	12.4376211674672	0.197043038921	0.843823511594555	0.9122249012133	-7.20386253749048
MIMAT0000688	0.044500139320597	9.20690698410859	0.19525295940496	0.845224296078487	0.9122249012133	-7.20421207543073
MIMAT0002817	-0.013566654665313	6.54148598717619	-0.193947897854302	0.846245850305883	0.9122249012133	-7.20446489640464
MIMAT0000705	-0.0237428207552739	8.049323629292	-0.18510962091325	0.853170854569661	0.9122249012133	-7.20613245714571
MIMAT0005792	-0.0327485241647008	10.7083246728039	-0.18424174594803	0.853851475940121	0.9122249012133	-7.20629201067174
MIMAT0003240	0.039433133445411	7.80989888127504	0.184148239891997	0.853924813541774	0.9122249012133	-7.20630915644773
MIMAT0001341	0.0496080282025053	9.05450682423859	0.17681659123902	0.859678972717826	0.914698426971767	-7.20762643178289
MIMAT0000442	0.0351022182801133	6.91999785389364	0.163857519940261	0.869867830918805	0.921829061460108	-7.20982390796863
MIMAT0003258	0.0378096429987416	8.80103023479542	0.159483583447048	0.873311742435892	0.921829061460108	-7.21052786394105
MIMAT0000434	0.0507323507898336	12.0370401053953	0.154621075090446	0.877143161440782	0.92206970125362	-7.21128809800017
MIMAT0004683	-0.020442205024561	7.53211283660837	-0.150398645879521	0.880472571873757	0.92206970125362	-7.2119291648742
MIMAT0003389	-0.0183365590284001	7.28617842185605	-0.125478215084349	0.900163649088175	0.936720956734327	-7.21535120565113
MIMAT0004982	-0.0187722789187799	7.53578913346979	-0.123782534576904	0.901505883172886	0.936720956734327	-7.21556159001685
MIMAT0000070	-0.0170555955430567	9.03287317284613	-0.100759257879667	0.919756527773496	0.949563845308151	-7.21813483278361
MIMAT0002805	0.0133458515891061	6.61865557628203	0.099185720986867	0.921005534171063	0.949563845308151	-7.21829143747252
MIMAT0000443	0.0169429927532825	9.65535131488356	0.0921039342718046	0.926629124620481	0.951673155015629	-7.21896573555742
MIMAT0000756	0.00641799537014798	6.63014501588918	0.0836423283414304	0.93335320944926	0.95489212966732	-7.21970594897338
MIMAT0004484	0.00212368449996259	6.2872139953382	0.0782934658020101	0.937606215026062	0.955568019911618	-7.22013709335531
MIMAT0000227	-0.00730032990067642	7.8751468640353	-0.0449070585209078	0.964188030521678	0.976133337835523	-7.22218448764088
MIMAT0000457	0.00509805006892705	7.19947897075168	0.0437322282099899	0.965124315228356	0.976133337835523	-7.22223632242816
MIMAT0000245	-0.00345660527088043	10.2957719476056	-0.016558400728818	0.986791357585291	0.991406130337569	-7.22305181655063
MIMAT0003885	-0.00222076449919584	7.53243516632141	-0.0112567145323381	0.991020293777858	0.991406130337569	-7.22312521981571
MI0000063_MIMAT0000063	-0.0017724556991805	15.6509850470014	-0.0107730212101099	0.991406130337569	0.991406130337569	-7.22313052377155
